index,NOM_MUN,LOC,NOM_LOC,AGEB,MZA,P_TOTAL,P_0A2,P_3A5,POB65_MAS,GRAPROES,PROM_HNV,VIVTOT,PRO_OCUP_C,PROM_OCUP,VPH_PC,PNACOE
5147,Ensenada,1,Ensenada,8464,15,87,3,5,*,9.91,2.09,31,0.84,3,9,37
5148,Ensenada,1,Ensenada,8464,16,71,3,3,4,9.75,1.70,24,1.20,3.55,8,26
5149,Ensenada,1,Ensenada,8464,17,132,7,7,9,8.60,2.06,50,1.05,2.87,19,38
5150,Ensenada,1,Ensenada,8464,18,68,*,4,*,9.04,2.04,16,1.15,4.25,8,22
5151,Ensenada,1,Ensenada,8464,19,48,3,5,*,9.09,2.33,15,1.26,4,4,19
5152,Ensenada,1,Ensenada,8464,20,79,7,*,0,9.56,1.65,23,1.05,3.95,8,30
5153,Ensenada,1,Ensenada,8464,21,55,3,*,*,7.76,1.76,20,1.39,2.89,3,29
5154,Ensenada,1,Ensenada,8464,25,47,0,3,4,8.26,2,15,1.27,3.36,4,15
5155,Ensenada,1,Ensenada,8464,27,107,7,6,4,8.77,1.93,33,1.30,3.82,5,37
5156,Ensenada,1,Ensenada,8464,28,79,6,6,4,9.05,2.69,20,1.25,4.16,9,30
5157,Ensenada,1,Ensenada,8464,29,192,14,11,8,8.07,2.53,53,1.28,3.69,9,66
5158,Ensenada,1,Ensenada,8464,31,149,9,9,8,8.41,2.56,40,1.22,3.82,10,53
5159,Ensenada,1,Ensenada,8464,32,79,3,4,*,8.54,2.13,22,0.96,3.76,8,32
5160,Ensenada,1,Ensenada,8464,33,104,*,4,*,8.91,2.11,33,0.96,3.85,9,38
5161,Ensenada,1,Ensenada,8464,35,39,*,3,*,7.61,2.50,13,1.34,3.55,3,14
5162,Ensenada,1,Ensenada,8464,37,65,*,4,4,9.25,2.16,19,1.03,3.82,7,24
5163,Ensenada,1,Ensenada,8464,38,90,9,8,*,9.41,1.94,30,1.13,3.91,7,34
5164,Ensenada,1,Ensenada,8464,39,18,0,*,3,7.94,2.44,9,0.95,2.25,3,5
5165,Ensenada,1,Ensenada,8464,40,65,4,*,*,9.65,2,22,1.23,3.61,6,28
5166,Ensenada,1,Ensenada,8464,42,104,10,3,7,8.20,2.31,28,1.17,4.16,7,41
5167,Ensenada,1,Ensenada,8464,43,27,0,*,*,8.55,1.77,8,1.04,3.38,4,6
5168,Ensenada,1,Ensenada,8464,44,134,6,8,9,7.36,2.44,31,1.25,4.32,11,51
5169,Ensenada,1,Ensenada,8464,45,83,4,8,4,7.94,2.63,21,1.04,3.95,8,46
5170,Ensenada,1,Ensenada,8464,46,5,*,*,*,*,*,4,*,*,*,*
5171,Ensenada,1,Ensenada,8464,47,31,*,*,0,9.79,1.93,8,0.97,3.88,4,9
5172,Ensenada,1,Ensenada,8464,48,97,5,5,4,7.97,2.15,27,1.22,3.73,9,52
5173,Ensenada,1,Ensenada,8464,49,56,*,*,5,8.33,1.95,18,1.22,3.73,5,34
5174,Ensenada,1,Ensenada,8464,51,49,4,3,*,9.61,2,12,1.11,4.08,5,15
5175,Ensenada,1,Ensenada,8464,52,51,3,*,*,8.26,1.71,17,1.06,3.40,3,16
5176,Ensenada,1,Ensenada,8464,53,62,5,6,3,8.11,2.71,19,1.44,3.65,*,21
5177,Ensenada,1,Ensenada,8464,54,87,3,8,3,7.98,2.35,20,1.30,4.58,5,43
5178,Ensenada,1,Ensenada,8464,55,23,3,*,*,8.50,2,8,2.09,3.83,*,9
5179,Ensenada,1,Ensenada,8464,56,34,*,*,*,9.65,2.42,9,1.17,3.78,3,6
5180,Ensenada,1,Ensenada,8464,57,126,8,10,6,8.20,2.36,34,1.34,3.82,13,52
5181,Ensenada,1,Ensenada,8464,58,70,7,7,0,13.41,1.31,29,0.92,2.92,16,19
5182,Ensenada,1,Ensenada,8464,59,77,3,6,0,12.60,1.46,26,0.84,3.21,19,17
5183,Ensenada,1,Ensenada,8464,60,95,*,6,0,12.08,1.51,31,0.96,3.52,19,17
5184,Ensenada,1,Ensenada,8464,61,84,8,3,3,12.57,1.59,30,0.89,2.80,24,16
5185,Ensenada,1,Ensenada,8464,62,70,4,5,*,11.33,1.79,21,0.75,3.50,14,16
5187,Ensenada,1,Ensenada,8479,1,33,0,*,*,10.46,1.81,14,0.63,3,7,21
5188,Ensenada,1,Ensenada,8479,2,46,4,0,6,8.31,2.53,14,0.76,3.54,4,25
5189,Ensenada,1,Ensenada,8479,3,45,0,0,5,11.58,1.76,15,0.88,3.21,9,25
5190,Ensenada,1,Ensenada,8479,4,65,*,*,7,8.84,3.33,28,0.83,2.95,7,33
5191,Ensenada,1,Ensenada,8479,5,58,*,*,7,9.39,2.87,20,0.86,3.41,9,19
5192,Ensenada,1,Ensenada,8479,6,65,0,4,4,10.73,1.72,18,0.94,3.61,10,21
5193,Ensenada,1,Ensenada,8479,7,60,*,3,3,10.46,1.92,26,0.85,3.16,9,23
5194,Ensenada,1,Ensenada,8479,8,61,3,*,9,8.41,1.86,21,0.77,3.39,8,30
5195,Ensenada,1,Ensenada,8479,9,93,4,4,12,10.17,1.64,39,0.85,2.66,18,47
5196,Ensenada,1,Ensenada,8479,10,65,6,*,4,10.13,1.85,20,0.89,3.42,11,19
5197,Ensenada,1,Ensenada,8479,11,22,0,*,3,8.61,2.33,7,0.88,3.67,*,13
5198,Ensenada,1,Ensenada,8479,12,58,3,0,5,11.22,1.52,16,0.84,3.87,9,24
5199,Ensenada,1,Ensenada,8479,13,70,4,*,9,11.60,2.09,24,0.67,3.04,14,28
5200,Ensenada,1,Ensenada,8479,14,50,*,0,*,10.68,2,26,0.86,2.63,10,27
5201,Ensenada,1,Ensenada,8479,15,89,5,3,3,10.99,1.72,31,0.86,3.07,17,55
5202,Ensenada,1,Ensenada,8479,16,31,*,0,*,10.19,1.47,11,0.79,3.10,8,8
5203,Ensenada,1,Ensenada,8479,17,15,0,0,4,9.87,1.88,7,0.81,2.50,3,10
5204,Ensenada,1,Ensenada,8479,18,84,6,*,7,11.39,2.24,26,0.88,3.82,13,29
5205,Ensenada,1,Ensenada,8479,19,61,3,*,5,10.57,1.68,25,0.84,2.90,9,23
5206,Ensenada,1,Ensenada,8479,20,35,*,4,3,10.59,1.92,15,0.81,2.92,6,6
5207,Ensenada,1,Ensenada,8479,21,68,*,3,10,10.56,2.07,26,0.64,2.62,14,28
5208,Ensenada,1,Ensenada,8479,22,44,3,3,*,11.37,1.60,11,0.85,4.40,7,12
5209,Ensenada,1,Ensenada,8479,23,96,7,3,0,11.54,1.29,35,0.96,3.31,18,48
5210,Ensenada,1,Ensenada,8479,24,100,4,0,7,10.57,1.68,33,0.90,3.33,13,46
5211,Ensenada,1,Ensenada,8479,25,6,*,*,*,*,*,2,*,*,*,*
5212,Ensenada,1,Ensenada,8479,26,41,*,0,*,11.74,1.56,19,0.79,2.73,12,14
5213,Ensenada,1,Ensenada,8479,27,19,0,*,*,12.19,1.57,7,0.83,2.71,4,9
5214,Ensenada,1,Ensenada,8479,28,0,0,0,0,0,0,0,0,0,0,0
5215,Ensenada,1,Ensenada,8479,29,0,0,0,0,0,0,0,0,0,0,0
5217,Ensenada,1,Ensenada,8568,1,78,*,*,5,12.28,1.26,33,0.75,2.89,22,20
5218,Ensenada,1,Ensenada,8568,2,105,5,*,3,12.85,1.46,38,0.78,2.92,28,24
5219,Ensenada,1,Ensenada,8568,3,77,*,0,4,12.62,1.21,27,0.71,2.85,22,20
5220,Ensenada,1,Ensenada,8568,4,88,*,11,3,12.60,1.36,26,0.87,3.52,17,21
5221,Ensenada,1,Ensenada,8568,5,72,3,0,7,13.12,1.42,28,0.69,2.67,24,19
5222,Ensenada,1,Ensenada,8568,6,81,*,4,4,12.30,1.33,27,0.80,3.12,20,22
5223,Ensenada,1,Ensenada,8568,7,65,3,*,*,13.83,1.22,27,0.76,3.10,18,11
5224,Ensenada,1,Ensenada,8568,8,115,*,3,7,13.06,1.10,42,0.77,3.03,32,23
5225,Ensenada,1,Ensenada,8568,9,111,*,6,9,13.13,1.50,45,0.72,2.78,32,27
5226,Ensenada,1,Ensenada,8568,10,28,*,*,*,13.70,2,13,0.51,2.55,9,7
5227,Ensenada,1,Ensenada,8568,11,71,0,3,3,12.24,1.89,27,0.84,3.38,16,19
5228,Ensenada,1,Ensenada,8568,12,82,*,3,5,13.01,1.17,34,0.68,2.56,22,25
5229,Ensenada,1,Ensenada,8568,13,70,*,5,0,13.02,0.90,24,0.72,3.18,18,25
5230,Ensenada,1,Ensenada,8568,14,11,0,*,0,13.56,1.20,4,0.73,3.67,3,3
5231,Ensenada,1,Ensenada,8568,15,11,*,*,*,*,*,2,*,*,*,*
5232,Ensenada,1,Ensenada,8568,16,71,3,*,4,13.02,1.68,28,0.70,3.09,19,15
5233,Ensenada,1,Ensenada,8568,17,134,10,4,9,13.02,1.52,46,0.80,2.91,35,44
5234,Ensenada,1,Ensenada,8568,19,62,*,0,7,13.34,1.50,27,0.47,2.48,19,28
5235,Ensenada,1,Ensenada,8568,20,168,5,5,5,12.53,1.37,62,0.71,2.85,41,45
5236,Ensenada,1,Ensenada,8568,21,32,0,*,*,15.04,0.83,10,0.73,3.56,7,8
5238,Ensenada,1,Ensenada,8572,1,63,*,3,*,11.92,1.85,22,0.86,3.15,13,14
5239,Ensenada,1,Ensenada,8572,2,63,3,4,3,12,1.48,26,0.86,3.15,14,14
5240,Ensenada,1,Ensenada,8572,3,71,*,*,3,11.77,0.76,22,0.77,3,14,9
5241,Ensenada,1,Ensenada,8572,4,54,*,3,4,11.10,2.04,25,0.78,2.84,7,10
5242,Ensenada,1,Ensenada,8572,5,232,13,17,8,10.42,1.54,71,0.89,3.46,16,68
5243,Ensenada,1,Ensenada,8572,8,84,0,3,5,9.32,1.67,19,1,3.17,5,31
5244,Ensenada,1,Ensenada,8572,9,32,0,*,*,9.64,2.08,13,0.80,3.20,*,10
5246,Ensenada,1,Ensenada,8587,1,19,*,*,0,9,2.33,5,1.06,3.80,*,6
5247,Ensenada,1,Ensenada,8587,2,20,*,*,*,10.93,2,6,0.91,3.33,3,6
5248,Ensenada,1,Ensenada,8587,3,13,*,*,0,9.44,2.75,4,1.08,3.25,*,4
5249,Ensenada,1,Ensenada,8587,4,60,0,*,4,9.35,3.11,14,1.07,4.29,10,23
5250,Ensenada,1,Ensenada,8587,5,31,*,*,0,9.18,2,8,1.15,3.88,4,12
5251,Ensenada,1,Ensenada,8587,6,34,3,3,3,7.88,2,11,0.97,3.40,5,17
5252,Ensenada,1,Ensenada,8587,7,15,*,*,0,12.10,1.67,5,1,3.75,*,5
5253,Ensenada,1,Ensenada,8587,8,2,*,*,*,*,*,1,*,*,*,*
5254,Ensenada,1,Ensenada,8587,9,23,*,*,*,9.94,3.57,5,1.77,4.60,*,12
5255,Ensenada,1,Ensenada,8587,10,3,*,*,*,*,*,2,*,*,*,*
5256,Ensenada,1,Ensenada,8587,11,23,*,0,*,8.90,2.50,7,0.88,3.29,*,8
5257,Ensenada,1,Ensenada,8587,12,43,*,*,*,9.52,1.93,14,0.98,3.31,4,13
5258,Ensenada,1,Ensenada,8587,13,64,5,6,3,7.95,2.17,19,1.05,3.56,7,29
5259,Ensenada,1,Ensenada,8587,14,4,*,*,*,*,*,2,*,*,*,*
5261,Ensenada,1,Ensenada,8680,1,156,7,4,3,12.77,1.43,58,0.72,3.12,40,61
5262,Ensenada,1,Ensenada,8680,2,271,7,9,20,11.65,1.78,100,0.81,2.95,66,103
5263,Ensenada,1,Ensenada,8680,3,131,5,3,5,12.34,1.52,45,0.84,3.28,27,37
5264,Ensenada,1,Ensenada,8680,4,148,7,7,7,12.48,1.50,54,0.70,3.15,37,59
5265,Ensenada,1,Ensenada,8680,5,403,18,20,12,11.55,1.68,123,0.87,3.47,73,129
5266,Ensenada,1,Ensenada,8680,7,352,9,12,22,11.89,1.45,137,0.76,2.69,59,117
5267,Ensenada,1,Ensenada,8680,8,120,*,4,6,12.55,1.47,45,0.86,3.24,26,48
5268,Ensenada,1,Ensenada,8680,9,69,*,*,*,11.64,1.88,25,0.92,3.45,18,22
5269,Ensenada,1,Ensenada,8680,10,42,*,*,*,13.61,1.56,18,0.59,2.80,11,13
5270,Ensenada,1,Ensenada,8680,11,174,4,7,6,11.45,1.53,57,0.98,3.41,32,58
5271,Ensenada,1,Ensenada,8680,12,68,*,8,*,11.29,1.34,24,0.88,3.24,11,28
5272,Ensenada,1,Ensenada,8680,15,81,4,6,3,10.32,1.47,27,1.11,3.52,13,31
5273,Ensenada,1,Ensenada,8680,16,188,6,9,4,12.46,1.43,58,0.75,3.42,43,63
5274,Ensenada,1,Ensenada,8680,17,119,*,7,6,11.40,1.54,42,0.87,3.22,22,38
5275,Ensenada,1,Ensenada,8680,18,136,7,4,7,11.95,1.73,51,0.78,2.83,25,47
5276,Ensenada,1,Ensenada,8680,19,61,*,*,6,11.26,1.60,26,0.77,2.35,8,18
5277,Ensenada,1,Ensenada,8680,21,55,*,3,*,11.71,1.91,22,0.83,2.89,16,13
5279,Ensenada,1,Ensenada,8695,1,42,*,*,*,9.33,2.44,13,0.98,3.50,7,8
5280,Ensenada,1,Ensenada,8695,2,12,*,0,0,11.89,1.40,5,0.86,2.40,3,*
5281,Ensenada,1,Ensenada,8695,3,9,*,0,0,7.57,6.75,4,0.50,2.25,*,*
5282,Ensenada,1,Ensenada,8695,4,7,*,*,*,*,*,2,*,*,*,*
5283,Ensenada,1,Ensenada,8695,5,1,*,*,*,*,*,1,*,*,*,*
5284,Ensenada,1,Ensenada,8695,6,98,7,4,8,9.13,2.70,40,0.92,2.72,17,29
5285,Ensenada,1,Ensenada,8695,7,12,*,*,*,8.13,3.33,4,0.75,3,*,3
5286,Ensenada,1,Ensenada,8695,8,9,*,*,*,*,*,1,*,*,*,*
5288,Ensenada,1,Ensenada,8708,1,49,*,*,*,8.72,0.96,24,0.55,2.04,14,*
5289,Ensenada,1,Ensenada,8708,2,41,*,*,*,11.83,1.59,24,0.48,1.78,22,*
5290,Ensenada,1,Ensenada,8708,3,26,0,0,*,11.43,2.07,9,0.63,2.89,9,0
5291,Ensenada,1,Ensenada,8708,4,98,4,3,6,11.31,1.42,42,0.77,2.65,17,14
5292,Ensenada,1,Ensenada,8708,5,70,0,*,4,11.31,1.52,27,0.76,2.59,20,4
5293,Ensenada,1,Ensenada,8708,6,41,0,0,*,9.52,1.69,19,0.53,2.16,14,*
5294,Ensenada,1,Ensenada,8708,7,97,4,4,*,11.40,1.42,25,1,3.88,19,12
5295,Ensenada,1,Ensenada,8708,8,0,0,0,0,0,0,0,0,0,0,0
5296,Ensenada,1,Ensenada,8708,9,65,*,3,6,10.33,1.37,26,0.60,2.50,22,4
5297,Ensenada,1,Ensenada,8708,10,50,*,*,3,12.29,1.19,14,1.22,3.85,12,10
5298,Ensenada,1,Ensenada,8708,13,5,*,*,*,*,*,6,*,*,*,*
5299,Ensenada,1,Ensenada,8708,14,68,*,5,*,12.31,1.24,22,0.87,3.09,20,15
5300,Ensenada,1,Ensenada,8708,15,23,*,0,*,11.65,1.09,8,0.88,2.88,5,8
5301,Ensenada,1,Ensenada,8708,16,37,*,3,*,9.59,1.86,17,0.80,2.31,*,*
5302,Ensenada,1,Ensenada,8708,18,74,3,6,*,11.44,1.48,33,0.75,2.55,9,9
5303,Ensenada,1,Ensenada,8708,19,0,0,0,0,0,0,0,0,0,0,0
5305,Ensenada,1,Ensenada,8712,1,6,0,0,*,13,1.67,4,0.55,2,*,*
5306,Ensenada,1,Ensenada,8712,3,21,*,*,3,9.29,1.56,6,0.78,3.50,*,7
5308,Ensenada,1,Ensenada,8727,1,39,*,*,0,8.83,2.42,11,1.26,3.55,*,15
5309,Ensenada,1,Ensenada,8727,2,34,3,*,*,9.81,1.70,9,1.55,4.25,*,7
5310,Ensenada,1,Ensenada,8727,3,33,3,0,*,7.46,3.33,9,1.03,4.13,*,16
5311,Ensenada,1,Ensenada,8727,4,15,0,*,0,10.75,1.17,6,0.79,3,3,6
5312,Ensenada,1,Ensenada,8727,5,25,*,*,0,8.74,1.86,8,0.83,4.17,3,11
5313,Ensenada,1,Ensenada,8727,7,23,0,*,*,7.59,2.38,8,1.05,3.83,*,12
5314,Ensenada,1,Ensenada,8727,8,97,4,6,6,9.51,2.56,39,0.98,3.23,6,57
5315,Ensenada,1,Ensenada,8727,9,144,5,7,12,8.26,2.51,50,1.15,3.51,9,69
5316,Ensenada,1,Ensenada,8727,12,1,*,*,*,*,*,1,*,*,*,*
5317,Ensenada,1,Ensenada,8727,17,42,*,*,*,7.81,1.81,15,1.35,3.50,*,21
5318,Ensenada,1,Ensenada,8727,18,31,*,3,4,8.50,3.33,8,1.41,4.43,*,14
5319,Ensenada,1,Ensenada,8727,19,62,*,4,3,8.35,2.42,15,1.44,4.13,4,22
5320,Ensenada,1,Ensenada,8727,20,0,0,0,0,0,0,0,0,0,0,0
5321,Ensenada,1,Ensenada,8727,21,3,*,*,*,*,*,1,*,*,*,*
5322,Ensenada,1,Ensenada,8727,23,7,*,*,*,*,*,2,*,*,*,*
5324,Ensenada,1,Ensenada,8731,1,203,10,11,4,10.96,1.72,58,1.06,3.76,31,54
5325,Ensenada,1,Ensenada,8731,2,46,3,*,*,12.03,1.50,16,0.84,3.29,7,17
5326,Ensenada,1,Ensenada,8731,3,69,*,*,*,10.78,1.65,26,0.97,2.88,13,26
5327,Ensenada,1,Ensenada,8731,4,97,4,6,4,11.51,1.93,35,1.01,3.34,17,22
5328,Ensenada,1,Ensenada,8731,5,42,3,*,*,11.74,1.25,16,1,3,9,20
5329,Ensenada,1,Ensenada,8731,6,93,7,4,3,10.84,1.62,32,0.90,3.21,14,28
5330,Ensenada,1,Ensenada,8731,7,80,4,4,0,12.66,1.37,26,0.92,3.33,14,25
5331,Ensenada,1,Ensenada,8731,8,28,0,*,0,11,1.07,10,0.88,3.11,4,11
5332,Ensenada,1,Ensenada,8731,9,21,*,*,0,12,1.33,10,0.84,3,4,7
5333,Ensenada,1,Ensenada,8731,10,44,*,*,*,11.47,1.59,15,0.92,3.14,7,9
5334,Ensenada,1,Ensenada,8731,11,59,*,*,3,10.76,1.63,16,0.98,3.69,8,16
5335,Ensenada,1,Ensenada,8731,12,39,*,*,*,11.69,2,14,0.83,3,4,15
5336,Ensenada,1,Ensenada,8731,13,100,4,5,*,12.41,1.61,32,0.91,3.70,20,46
5337,Ensenada,1,Ensenada,8731,14,184,14,11,7,12.67,1.76,59,0.92,3.41,37,63
5338,Ensenada,1,Ensenada,8731,15,43,*,3,*,11.25,1.75,12,0.91,3.91,4,10
5339,Ensenada,1,Ensenada,8731,16,43,*,3,0,11.85,1.25,15,0.96,3.31,5,14
5340,Ensenada,1,Ensenada,8731,17,66,3,4,*,12.32,1.69,26,0.80,2.87,17,20
5341,Ensenada,1,Ensenada,8731,18,90,3,*,*,11.41,1.50,30,0.98,3.46,12,26
5342,Ensenada,1,Ensenada,8731,19,69,*,*,6,10.65,1.93,27,0.91,2.88,8,26
5343,Ensenada,1,Ensenada,8731,20,57,*,5,*,12.63,1.46,24,0.76,2.85,13,10
5344,Ensenada,1,Ensenada,8731,21,88,5,*,7,12.49,1.59,36,0.80,3.03,18,37
5345,Ensenada,1,Ensenada,8731,22,34,*,*,*,12,2.15,15,0.85,2.83,10,14
5346,Ensenada,1,Ensenada,8731,23,30,*,*,0,12.50,1.70,8,1.15,3.75,6,9
5347,Ensenada,1,Ensenada,8731,24,93,*,5,*,11.34,1.45,32,0.94,3.21,13,26
5348,Ensenada,1,Ensenada,8731,25,85,6,4,*,11.23,1.64,24,1.08,3.70,16,26
5349,Ensenada,1,Ensenada,8731,26,32,*,0,*,12.30,1.19,12,0.74,2.91,9,13
5350,Ensenada,1,Ensenada,8731,27,11,*,0,*,13.89,2,4,1,2.75,*,3
5351,Ensenada,1,Ensenada,8731,28,18,0,*,*,11.27,1.88,6,0.75,3,5,7
5352,Ensenada,1,Ensenada,8731,29,21,3,0,0,13.50,1.18,6,1.05,4.20,3,7
5353,Ensenada,1,Ensenada,8731,30,11,0,*,*,15.33,1.25,6,0.58,2.20,4,4
5354,Ensenada,1,Ensenada,8731,31,17,0,0,0,12.36,1.14,6,0.77,2.83,3,5
5355,Ensenada,1,Ensenada,8731,32,6,0,0,*,13.75,1,3,0.67,2,*,*
5356,Ensenada,1,Ensenada,8731,33,5,*,0,*,11.25,4.50,3,0.45,1.67,*,*
5357,Ensenada,1,Ensenada,8731,34,14,*,0,*,14,1.50,6,0.74,2.80,4,*
5358,Ensenada,1,Ensenada,8731,35,12,0,*,0,11.78,1.40,4,0.80,3,3,9
5359,Ensenada,1,Ensenada,8731,39,55,*,*,*,10.63,1.83,16,0.89,3.44,6,12
5360,Ensenada,1,Ensenada,8731,40,60,*,4,3,10.76,1.68,17,0.98,3.53,12,25
5361,Ensenada,1,Ensenada,8731,41,25,0,3,0,14.85,1.20,7,0.89,3.57,6,10
5362,Ensenada,1,Ensenada,8731,42,43,*,*,0,12.52,1.53,13,0.90,3.91,10,14
5363,Ensenada,1,Ensenada,8731,800,20,0,*,*,9.80,2.83,4,1.43,5,*,3
5365,Ensenada,1,Ensenada,8746,1,27,0,0,3,9.96,2.67,10,0.90,3,5,11
5366,Ensenada,1,Ensenada,8746,2,36,*,*,*,11.10,1.17,24,0.57,1.89,5,10
5367,Ensenada,1,Ensenada,8746,3,34,*,*,*,7.71,3.55,9,1.27,3.78,*,11
5368,Ensenada,1,Ensenada,8746,4,46,*,4,*,10.34,1.39,19,1.11,3.29,8,25
5369,Ensenada,1,Ensenada,8746,5,51,6,*,*,9.24,2.13,19,0.78,3.19,9,25
5370,Ensenada,1,Ensenada,8746,6,40,0,*,3,10.03,1.35,14,0.78,3.08,5,11
5371,Ensenada,1,Ensenada,8746,7,118,*,6,5,10.63,1.80,35,0.83,3.37,23,38
5372,Ensenada,1,Ensenada,8746,11,76,4,4,5,9.42,1.78,24,0.87,3.45,10,47
5373,Ensenada,1,Ensenada,8746,13,91,5,3,5,9.44,1.97,31,1.01,3.37,11,49
5374,Ensenada,1,Ensenada,8746,14,62,3,*,4,9.35,2.41,23,0.76,2.95,11,21
5375,Ensenada,1,Ensenada,8746,17,63,4,*,*,10.09,1.57,20,0.98,3.32,12,16
5376,Ensenada,1,Ensenada,8746,18,48,4,*,*,10.09,2.47,18,0.98,3.69,9,21
5377,Ensenada,1,Ensenada,8746,19,3,*,*,*,*,*,1,*,*,*,*
5378,Ensenada,1,Ensenada,8746,23,56,*,4,3,9.14,2.19,19,0.86,3.29,10,26
5379,Ensenada,1,Ensenada,8746,25,67,0,4,3,11.11,2.29,27,0.99,3.19,16,35
5380,Ensenada,1,Ensenada,8746,27,107,*,7,5,10.69,1.95,36,0.99,3.15,21,46
5381,Ensenada,1,Ensenada,8746,28,191,10,7,3,9.99,1.54,63,1.34,3.24,30,84
5382,Ensenada,1,Ensenada,8746,29,195,8,7,*,10.04,1.52,56,1.11,3.48,25,76
5383,Ensenada,1,Ensenada,8746,31,39,*,*,*,10.81,1.38,12,0.80,3.25,8,14
5384,Ensenada,1,Ensenada,8746,32,0,0,0,0,0,0,0,0,0,0,0
5385,Ensenada,1,Ensenada,8746,34,68,4,3,6,12.86,1.46,27,0.74,2.72,21,21
5387,Ensenada,1,Ensenada,9551,1,10,0,0,0,15.50,2,4,0.59,3.33,3,*
5388,Ensenada,1,Ensenada,9551,2,40,0,0,7,16.15,1.21,11,0.63,3.64,10,10
5389,Ensenada,1,Ensenada,9551,3,4,*,*,*,*,*,2,*,*,*,*
5390,Ensenada,1,Ensenada,9551,4,0,0,0,0,0,0,0,0,0,0,0
5391,Ensenada,1,Ensenada,9551,5,0,0,0,0,0,0,0,0,0,0,0
5392,Ensenada,1,Ensenada,9551,6,8,*,*,*,*,*,4,*,*,*,*
5394,Ensenada,1,Ensenada,9566,2,39,*,*,3,7.54,1.58,23,1.18,3.55,*,20
5395,Ensenada,1,Ensenada,9566,3,31,*,*,*,10.83,1.80,11,0.79,2.82,6,13
5396,Ensenada,1,Ensenada,9566,4,5,*,*,*,*,*,1,*,*,*,*
5397,Ensenada,1,Ensenada,9566,6,79,7,*,0,8.17,2.10,21,1.18,3.95,6,42
5398,Ensenada,1,Ensenada,9566,7,105,9,6,5,8.12,2.03,31,1.24,3.62,5,49
5399,Ensenada,1,Ensenada,9566,8,74,6,4,*,8.48,1.86,17,1.35,5.29,4,37
5400,Ensenada,1,Ensenada,9566,10,39,*,*,4,9.10,2.39,12,0.93,3.55,4,23
5401,Ensenada,1,Ensenada,9566,11,42,*,6,3,7.79,1.76,13,1.31,3.82,3,28
5402,Ensenada,1,Ensenada,9566,12,0,0,0,0,0,0,0,0,0,0,0
5404,Ensenada,1,Ensenada,9585,1,103,5,4,*,11.43,1.43,32,1,3.55,18,26
5405,Ensenada,1,Ensenada,9585,2,84,*,3,0,11.38,1.34,25,0.95,3.36,15,22
5406,Ensenada,1,Ensenada,9585,3,127,7,6,4,11.45,1.50,38,0.88,3.34,26,42
5407,Ensenada,1,Ensenada,9585,4,82,*,4,0,10.95,1.32,26,0.90,3.42,13,26
5408,Ensenada,1,Ensenada,9585,5,59,6,*,*,11.18,1.27,22,0.91,2.95,9,19
5409,Ensenada,1,Ensenada,9585,7,141,11,8,*,11.20,1.62,42,1.09,3.44,21,34
5410,Ensenada,1,Ensenada,9585,8,83,3,0,*,11.36,1.62,23,0.89,3.61,16,20
5411,Ensenada,1,Ensenada,9585,9,79,3,*,*,11.40,1.56,24,0.99,3.59,14,27
5412,Ensenada,1,Ensenada,9585,10,69,0,0,0,12.07,1.19,22,0.78,3.45,12,20
5413,Ensenada,1,Ensenada,9585,13,0,0,0,0,0,0,0,0,0,0,0
5415,Ensenada,1,Ensenada,959A,1,34,*,*,4,8.71,2.21,11,1.17,3.40,5,12
5416,Ensenada,1,Ensenada,959A,2,46,3,5,5,7.75,2.80,13,1.07,3.83,4,14
5417,Ensenada,1,Ensenada,959A,3,72,4,*,*,6.47,1.48,24,1.22,3.60,*,43
5418,Ensenada,1,Ensenada,959A,4,14,0,0,*,9.50,2.14,5,1,3.50,*,9
5419,Ensenada,1,Ensenada,959A,5,32,*,0,*,7.44,3.92,8,1.52,4,*,21
5420,Ensenada,1,Ensenada,959A,6,35,3,4,*,8.71,2.31,6,1.67,5.83,*,22
5421,Ensenada,1,Ensenada,959A,7,44,4,3,*,9.10,1.81,10,1.52,4.89,3,19
5422,Ensenada,1,Ensenada,959A,8,35,*,*,*,9.04,1.82,13,1.09,2.92,3,12
5423,Ensenada,1,Ensenada,959A,9,13,0,0,*,7.38,1,6,0.81,3.25,*,4
5424,Ensenada,1,Ensenada,959A,11,52,3,3,*,8.64,1.94,16,1.73,4,*,27
5425,Ensenada,1,Ensenada,959A,12,23,*,3,3,7.93,1.83,9,1.28,2.88,*,8
5426,Ensenada,1,Ensenada,959A,13,13,*,0,0,11.75,2,5,1,3.25,0,4
5427,Ensenada,1,Ensenada,959A,15,5,*,*,*,*,*,1,*,*,*,*
5428,Ensenada,1,Ensenada,959A,16,31,0,*,0,9.67,2.08,10,1.24,3.44,4,8
5429,Ensenada,1,Ensenada,959A,17,45,*,*,3,8.39,2.25,10,1.41,4.50,4,20
5430,Ensenada,1,Ensenada,959A,18,1,*,*,*,*,*,1,*,*,*,*
5431,Ensenada,1,Ensenada,959A,19,27,0,*,*,8.29,2.60,10,1.93,3.86,*,19
5432,Ensenada,1,Ensenada,959A,21,42,3,*,4,8.94,2.37,15,0.89,3,3,17
5433,Ensenada,1,Ensenada,959A,22,31,3,5,0,9.10,2.64,13,1.35,3.88,3,17
5434,Ensenada,1,Ensenada,959A,23,7,*,*,*,*,*,2,*,*,*,*
