ENTIDAD,NOM_ENT,MUN,NOM_MUN,LOC,NOM_LOC,AGEB,MZA,POBTOT,P_0A2,P_3A5,POB65_MAS,GRAPROES,PROM_HNV,PNACOE,VIVTOT,PROM_OCUP,PRO_OCUP_C,VPH_PC
02,Baja California,004,Tijuana,0001,Total AGEB urbana,1011,000,2030,85,108,48,13.87,1.27,696,756,2.93,0.70,626
02,Baja California,004,Tijuana,0001,Tijuana,1011,001,0,0,0,0,0,0,0,0,0,0,0
02,Baja California,004,Tijuana,0001,Tijuana,1011,002,151,9,8,11,13.26,1.50,51,66,2.29,0.51,58
02,Baja California,004,Tijuana,0001,Tijuana,1011,003,99,4,4,3,13.51,2.15,41,28,3.54,0.67,26
02,Baja California,004,Tijuana,0001,Tijuana,1011,004,353,15,19,7,13.37,1.26,128,119,3.04,0.75,99
02,Baja California,004,Tijuana,0001,Tijuana,1011,005,12,0,0,0,14.38,1.50,5,4,3,0.75,4
02,Baja California,004,Tijuana,0001,Tijuana,1011,006,58,*,*,0,12.59,1.43,20,18,3.63,0.81,14
02,Baja California,004,Tijuana,0001,Tijuana,1011,007,29,4,0,0,12.19,1.55,9,14,2.23,0.43,11
02,Baja California,004,Tijuana,0001,Tijuana,1011,008,171,6,8,*,13.98,1,65,70,2.55,0.71,59
02,Baja California,004,Tijuana,0001,Tijuana,1011,009,113,5,7,4,13.57,1.34,26,38,2.97,0.84,35
02,Baja California,004,Tijuana,0001,Tijuana,1011,010,13,0,*,*,11.55,1.60,3,6,2.17,0.43,5
02,Baja California,004,Tijuana,0001,Tijuana,1011,011,24,0,4,*,12.44,1.86,7,8,3,0.62,8
02,Baja California,004,Tijuana,0001,Tijuana,1011,012,40,0,*,*,15.07,0.86,8,16,2.50,0.73,14
02,Baja California,004,Tijuana,0001,Tijuana,1011,013,13,*,*,0,14.89,0.71,6,6,2.17,0.68,4
02,Baja California,004,Tijuana,0001,Tijuana,1011,014,21,*,*,0,13.29,1.44,5,8,3,0.75,6
02,Baja California,004,Tijuana,0001,Tijuana,1011,015,57,0,3,*,13.95,1.46,27,18,3.17,0.74,17
02,Baja California,004,Tijuana,0001,Tijuana,1011,016,54,*,4,*,14.60,1.33,26,20,3,0.67,17
02,Baja California,004,Tijuana,0001,Tijuana,1011,017,47,*,*,*,14.11,0.90,9,17,2.76,0.62,15
02,Baja California,004,Tijuana,0001,Tijuana,1011,018,29,*,*,*,14,1.40,8,10,3.22,0.69,8
02,Baja California,004,Tijuana,0001,Tijuana,1011,019,35,0,3,0,15.08,1.23,20,13,2.92,0.76,10
02,Baja California,004,Tijuana,0001,Tijuana,1011,020,64,5,7,*,13.65,1.04,21,21,3.05,0.74,20
02,Baja California,004,Tijuana,0001,Tijuana,1011,021,87,*,6,0,14.58,1.08,27,24,3.63,0.88,24
02,Baja California,004,Tijuana,0001,Tijuana,1011,022,66,4,*,*,13.31,1.14,25,22,3,0.73,20
02,Baja California,004,Tijuana,0001,Tijuana,1011,023,44,3,*,*,12.37,1.53,21,13,3.38,0.94,12
02,Baja California,004,Tijuana,0001,Tijuana,1011,024,75,6,4,*,14.93,1.03,25,26,2.88,0.67,25
02,Baja California,004,Tijuana,0001,Tijuana,1011,025,50,*,*,0,15.03,1,8,17,3.13,0.67,15
02,Baja California,004,Tijuana,0001,Tijuana,1011,026,23,*,*,*,15.76,1.56,13,7,3.83,0.74,6
02,Baja California,004,Tijuana,0001,Tijuana,1011,027,65,*,*,4,14.22,0.94,19,20,3.25,0.84,20
02,Baja California,004,Tijuana,0001,Tijuana,1011,028,58,*,*,*,14.18,1.08,23,18,3.22,0.76,17
02,Baja California,004,Tijuana,0001,Tijuana,1011,029,19,0,0,0,15.88,1.40,12,9,2.71,0.56,7
02,Baja California,004,Tijuana,0001,Tijuana,1011,030,25,3,0,0,14.16,1.50,4,10,2.78,0.68,9
02,Baja California,004,Tijuana,0001,Tijuana,1011,031,133,5,13,0,15.08,1.18,32,47,2.96,0.66,41
02,Baja California,004,Tijuana,0001,Tijuana,1011,032,0,0,0,0,0,0,0,0,0,0,0
02,Baja California,004,Tijuana,0001,Tijuana,1011,033,1,*,*,*,*,*,*,6,*,*,*
02,Baja California,004,Tijuana,0001,Tijuana,1011,034,0,0,0,0,0,0,0,18,0,0,0
02,Baja California,004,Tijuana,0001,Tijuana,1011,035,1,*,*,*,*,*,*,7,*,*,*
02,Baja California,004,Tijuana,0001,Tijuana,1011,036,0,0,0,0,0,0,0,4,0,0,0
02,Baja California,004,Tijuana,0001,Tijuana,1011,037,0,0,0,0,0,0,0,8,0,0,0
02,Baja California,004,Tijuana,0001,Total AGEB urbana,1026,000,4996,310,382,52,9.93,1.73,2804,1607,3.42,1.28,563
02,Baja California,004,Tijuana,0001,Tijuana,1026,001,51,5,3,*,10.75,1.71,26,17,3.64,1.13,9
02,Baja California,004,Tijuana,0001,Tijuana,1026,002,76,3,3,*,10.86,1.56,37,22,3.62,1.10,13
02,Baja California,004,Tijuana,0001,Tijuana,1026,003,73,5,5,*,10.63,2.04,32,21,3.65,1.20,12
02,Baja California,004,Tijuana,0001,Tijuana,1026,004,30,4,*,*,11.86,1.42,19,11,3.33,1,*
02,Baja California,004,Tijuana,0001,Tijuana,1026,005,38,0,0,*,10.67,1.67,24,16,2.92,1,6
02,Baja California,004,Tijuana,0001,Tijuana,1026,006,60,3,3,0,10.74,1.59,35,20,3,1.07,6
02,Baja California,004,Tijuana,0001,Tijuana,1026,007,129,3,11,*,10.41,2.05,48,39,3.58,1.07,21
02,Baja California,004,Tijuana,0001,Tijuana,1026,008,114,4,5,*,11.47,1.24,59,40,3.26,1.24,18
02,Baja California,004,Tijuana,0001,Tijuana,1026,009,141,8,10,3,9.60,1.98,73,50,3.13,1.45,19
02,Baja California,004,Tijuana,0001,Tijuana,1026,010,141,7,13,*,9.86,1.92,91,52,3.07,1.38,16
02,Baja California,004,Tijuana,0001,Tijuana,1026,011,114,6,8,*,10.01,1.62,67,45,3.08,1.33,6
02,Baja California,004,Tijuana,0001,Tijuana,1026,012,139,8,11,0,10.33,1.78,74,44,3.39,1.35,18
02,Baja California,004,Tijuana,0001,Tijuana,1026,013,50,4,0,*,10.06,1.67,22,19,3.13,1.25,7
02,Baja California,004,Tijuana,0001,Tijuana,1026,014,97,10,5,0,9.68,1.61,51,35,3.46,1.37,14
02,Baja California,004,Tijuana,0001,Tijuana,1026,015,84,5,5,*,9.37,1.84,66,36,3,1.29,7
02,Baja California,004,Tijuana,0001,Tijuana,1026,016,120,7,13,3,8.67,2.50,55,39,3.64,2,17
02,Baja California,004,Tijuana,0001,Tijuana,1026,017,53,5,6,0,10,2,33,19,2.94,1.26,4
02,Baja California,004,Tijuana,0001,Tijuana,1026,018,19,*,5,0,9.10,1.83,9,7,3.80,2.71,3
02,Baja California,004,Tijuana,0001,Tijuana,1026,019,53,5,*,*,10.59,1.73,30,19,3.31,1.29,6
02,Baja California,004,Tijuana,0001,Tijuana,1026,020,39,*,3,*,10.58,2.13,26,13,4.33,1.56,3
02,Baja California,004,Tijuana,0001,Tijuana,1026,021,54,4,10,*,10.97,1.57,32,20,3.86,1.74,7
02,Baja California,004,Tijuana,0001,Tijuana,1026,022,48,3,3,*,10.57,1.94,27,17,3.20,1.20,6
02,Baja California,004,Tijuana,0001,Tijuana,1026,045,171,6,16,*,9.75,1.53,104,53,3.35,1.14,17
02,Baja California,004,Tijuana,0001,Tijuana,1026,046,203,12,18,*,9.12,1.82,113,60,3.76,1.34,16
02,Baja California,004,Tijuana,0001,Tijuana,1026,047,177,14,12,*,9.99,1.54,94,51,3.54,1.18,17
02,Baja California,004,Tijuana,0001,Tijuana,1026,048,166,12,9,0,9.70,1.39,81,50,3.53,1.19,25
02,Baja California,004,Tijuana,0001,Tijuana,1026,049,168,12,9,*,10.49,1.38,92,51,3.50,1.17,26
02,Baja California,004,Tijuana,0001,Total AGEB urbana,1045,000,3658,195,242,52,10.18,1.76,1957,1210,3.35,1.13,485
02,Baja California,004,Tijuana,0001,Tijuana,1045,001,100,8,10,0,10.57,1.91,42,34,3.57,1.15,14
02,Baja California,004,Tijuana,0001,Tijuana,1045,002,83,5,6,*,11.13,2,37,27,3.32,1.14,11
02,Baja California,004,Tijuana,0001,Tijuana,1045,003,97,6,9,0,10.43,1.55,45,30,3.46,1.18,19
02,Baja California,004,Tijuana,0001,Tijuana,1045,004,85,5,7,*,10.81,1.44,35,26,3.40,1.04,19
02,Baja California,004,Tijuana,0001,Tijuana,1045,005,92,8,7,0,9.78,1.80,53,31,3.17,1.07,9
02,Baja California,004,Tijuana,0001,Tijuana,1045,006,0,0,0,0,0,0,0,0,0,0,0
02,Baja California,004,Tijuana,0001,Tijuana,1045,007,119,9,5,0,9.67,1.89,66,40,3.50,1.03,23
02,Baja California,004,Tijuana,0001,Tijuana,1045,008,112,3,4,*,10.96,1.71,65,40,3.03,0.85,25
02,Baja California,004,Tijuana,0001,Tijuana,1045,009,95,6,3,*,11.21,1.85,54,27,3.80,0.94,17
02,Baja California,004,Tijuana,0001,Tijuana,1045,010,51,4,5,*,9.62,1.62,21,17,3.19,1.02,10
02,Baja California,004,Tijuana,0001,Tijuana,1045,011,106,5,7,5,8.88,1.97,60,28,3.93,1.20,11
02,Baja California,004,Tijuana,0001,Tijuana,1045,012,104,5,7,3,12.69,1.95,49,36,3.47,0.90,21
02,Baja California,004,Tijuana,0001,Tijuana,1045,013,98,4,6,5,10.94,1.92,57,37,3.06,0.84,19
02,Baja California,004,Tijuana,0001,Tijuana,1045,014,181,7,10,*,10.12,1.84,96,53,3.85,1.27,18
02,Baja California,004,Tijuana,0001,Tijuana,1045,015,197,7,12,4,11.15,1.88,105,68,3.18,0.93,37
02,Baja California,004,Tijuana,0001,Tijuana,1045,016,30,*,*,0,10.30,1.25,16,11,3.33,1.25,4
02,Baja California,004,Tijuana,0001,Tijuana,1045,017,95,*,11,*,10.95,2,44,29,3.80,1.25,11
02,Baja California,004,Tijuana,0001,Tijuana,1045,018,0,0,0,0,0,0,0,0,0,0,0
02,Baja California,004,Tijuana,0001,Tijuana,1045,019,50,4,3,*,8.91,2,22,21,3.33,1.52,7
02,Baja California,004,Tijuana,0001,Tijuana,1045,020,20,3,0,0,11.85,2.33,12,10,3.33,1.25,5
02,Baja California,004,Tijuana,0001,Tijuana,1045,021,24,0,*,*,9.17,1.44,13,11,3.43,1.50,5
02,Baja California,004,Tijuana,0001,Tijuana,1045,022,72,*,4,0,10.70,1.11,38,25,3.13,1.11,13
02,Baja California,004,Tijuana,0001,Tijuana,1045,023,70,3,6,0,10.37,1.83,40,26,3.33,1.15,9
02,Baja California,004,Tijuana,0001,Tijuana,1045,024,85,5,3,0,10.74,2.19,38,26,3.70,1.25,12
02,Baja California,004,Tijuana,0001,Tijuana,1045,025,66,5,3,0,9.40,1.77,44,25,3,0.97,8
02,Baja California,004,Tijuana,0001,Tijuana,1045,026,74,4,3,0,10.42,1.61,44,24,3.22,1.10,11
02,Baja California,004,Tijuana,0001,Tijuana,1045,027,36,*,3,*,10.08,1.64,17,13,3,1,4
02,Baja California,004,Tijuana,0001,Tijuana,1045,028,53,4,5,*,9.59,2.11,31,17,3.31,1.08,7
02,Baja California,004,Tijuana,0001,Tijuana,1045,029,40,3,7,0,10.50,1.83,22,11,4,1.33,3
02,Baja California,004,Tijuana,0001,Tijuana,1045,030,17,*,*,*,9.62,1.14,7,5,3.40,1.06,3
02,Baja California,004,Tijuana,0001,Tijuana,1045,031,16,*,0,0,9.75,2,7,4,4,1.23,0
02,Baja California,004,Tijuana,0001,Tijuana,1045,032,20,0,*,0,9.86,2,15,5,5,1.54,3
02,Baja California,004,Tijuana,0001,Tijuana,1045,033,17,3,*,0,8.90,1.67,10,4,4.25,1.31,0
02,Baja California,004,Tijuana,0001,Tijuana,1045,034,130,5,9,0,9.39,1.90,62,41,3.51,1.19,16
02,Baja California,004,Tijuana,0001,Tijuana,1045,035,108,7,7,*,9.63,1.71,64,32,3.38,1.15,10
02,Baja California,004,Tijuana,0001,Tijuana,1045,036,118,7,9,*,9.74,1.97,65,32,3.69,1.26,13
02,Baja California,004,Tijuana,0001,Tijuana,1045,037,99,4,*,*,9.74,1.69,67,40,2.68,0.89,9
02,Baja California,004,Tijuana,0001,Tijuana,1045,038,118,5,12,*,9.97,1.27,73,40,2.95,0.99,13
02,Baja California,004,Tijuana,0001,Tijuana,1045,039,91,3,4,*,10.54,1.11,52,31,3.37,1.02,8
02,Baja California,004,Tijuana,0001,Tijuana,1045,040,99,7,4,*,10.06,1.88,53,32,3.54,1.25,9
02,Baja California,004,Tijuana,0001,Tijuana,1045,041,126,8,8,0,9.84,1.79,78,40,3.32,1.29,12
02,Baja California,004,Tijuana,0001,Tijuana,1045,042,102,6,8,*,9.37,1.82,54,34,3.09,1.65,6
02,Baja California,004,Tijuana,0001,Tijuana,1045,043,109,8,8,4,9.75,1.61,46,40,3.21,1.56,11
02,Baja California,004,Tijuana,0001,Tijuana,1045,044,102,4,7,*,9.34,2.03,55,40,2.91,1.42,14
02,Baja California,004,Tijuana,0001,Tijuana,1045,045,18,3,*,*,8.64,2,9,5,3.60,1.80,0
02,Baja California,004,Tijuana,0001,Tijuana,1045,046,110,4,8,0,8.88,1.63,58,33,3.55,1.67,4
02,Baja California,004,Tijuana,0001,Tijuana,1045,047,23,0,*,0,11.82,1.38,16,9,2.56,1.15,*
02,Baja California,004,Tijuana,0001,Tijuana,1045,048,0,0,0,0,0,0,0,0,0,0,0
02,Baja California,004,Tijuana,0001,Tijuana,1045,049,0,0,0,0,0,0,0,0,0,0,0
02,Baja California,004,Tijuana,0001,Total AGEB urbana,1064,000,4094,166,172,171,13.37,1.47,1400,1277,3.12,0.66,1059
02,Baja California,004,Tijuana,0001,Tijuana,1064,001,57,*,*,0,14.43,1.35,20,18,3.17,0.58,16
02,Baja California,004,Tijuana,0001,Tijuana,1064,007,51,*,*,*,8.76,2.17,18,19,3.19,0.76,9
02,Baja California,004,Tijuana,0001,Tijuana,1064,014,58,4,3,6,12.22,1.92,22,18,3.41,0.87,12
02,Baja California,004,Tijuana,0001,Tijuana,1064,019,38,*,*,6,10.06,2.44,21,12,3.17,0.76,8
02,Baja California,004,Tijuana,0001,Tijuana,1064,020,42,*,*,*,12.50,1.86,16,13,3.50,0.98,8
02,Baja California,004,Tijuana,0001,Tijuana,1064,024,51,*,0,11,10.26,1.96,18,14,3.64,0.80,8
02,Baja California,004,Tijuana,0001,Tijuana,1064,028,271,*,*,*,*,*,*,1,*,*,*
02,Baja California,004,Tijuana,0001,Tijuana,1064,033,0,0,0,0,0,0,0,0,0,0,0
02,Baja California,004,Tijuana,0001,Tijuana,1064,035,101,*,5,4,11.55,1.16,33,33,3.06,0.77,22
02,Baja California,004,Tijuana,0001,Tijuana,1064,038,556,25,28,49,12.41,1.67,230,191,3.01,0.75,135
02,Baja California,004,Tijuana,0001,Tijuana,1064,055,6,*,*,*,*,*,*,3,*,*,*
02,Baja California,004,Tijuana,0001,Tijuana,1064,056,456,23,19,13,14,1.37,213,149,3.28,0.71,125
02,Baja California,004,Tijuana,0001,Tijuana,1064,058,99,3,3,5,14.21,1.89,39,28,3.54,0.60,27
02,Baja California,004,Tijuana,0001,Tijuana,1064,059,0,0,0,0,0,0,0,0,0,0,0
02,Baja California,004,Tijuana,0001,Tijuana,1064,060,27,*,*,0,13.79,1.54,10,6,4.50,0.73,6
02,Baja California,004,Tijuana,0001,Tijuana,1064,061,447,20,16,23,13.47,1.49,160,152,3.08,0.67,125
02,Baja California,004,Tijuana,0001,Tijuana,1064,062,50,0,*,6,11.19,2.09,16,15,3.33,0.83,11
02,Baja California,004,Tijuana,0001,Tijuana,1064,063,0,0,0,0,0,0,0,0,0,0,0
02,Baja California,004,Tijuana,0001,Tijuana,1064,064,119,3,5,7,14.56,1.57,36,32,3.72,0.63,31
02,Baja California,004,Tijuana,0001,Tijuana,1064,065,131,3,3,5,13.90,1.12,50,34,4.09,0.74,31
02,Baja California,004,Tijuana,0001,Tijuana,1064,066,32,0,0,0,14.04,1,6,13,2.67,0.63,12
02,Baja California,004,Tijuana,0001,Tijuana,1064,067,49,*,*,*,13.88,1.29,15,17,2.88,0.63,17
02,Baja California,004,Tijuana,0001,Tijuana,1064,068,21,0,*,0,14.81,1.71,4,5,4.20,1.05,4
02,Baja California,004,Tijuana,0001,Tijuana,1064,069,41,*,0,*,13.37,1.35,17,12,3.42,0.77,11
02,Baja California,004,Tijuana,0001,Tijuana,1064,070,3,*,*,*,*,*,*,1,*,*,*
02,Baja California,004,Tijuana,0001,Tijuana,1064,071,47,*,5,*,13.87,1.05,3,12,3.92,0.90,10
02,Baja California,004,Tijuana,0001,Tijuana,1064,072,35,*,*,0,14.84,1.14,6,9,3.89,0.97,7
02,Baja California,004,Tijuana,0001,Tijuana,1064,073,0,0,0,0,0,0,0,0,0,0,0
02,Baja California,004,Tijuana,0001,Tijuana,1064,074,0,0,0,0,0,0,0,0,0,0,0
02,Baja California,004,Tijuana,0001,Tijuana,1064,075,10,*,*,*,*,*,*,2,*,*,*
02,Baja California,004,Tijuana,0001,Tijuana,1064,076,255,9,8,7,13.91,1.32,88,104,2.60,0.52,90
02,Baja California,004,Tijuana,0001,Tijuana,1064,077,157,3,7,0,14.11,1.42,45,54,3.02,0.64,46
02,Baja California,004,Tijuana,0001,Tijuana,1064,078,116,4,8,*,14.38,1.35,35,45,2.70,0.57,42
02,Baja California,004,Tijuana,0001,Tijuana,1064,079,119,*,*,3,12.93,1.30,37,41,2.98,0.60,36
02,Baja California,004,Tijuana,0001,Tijuana,1064,080,57,0,*,0,12.72,1.11,15,27,2.19,0.49,25
02,Baja California,004,Tijuana,0001,Tijuana,1064,081,58,*,*,*,14.12,0.88,20,26,2.23,0.49,24
02,Baja California,004,Tijuana,0001,Tijuana,1064,082,51,*,3,*,14.61,1.79,17,14,3.64,0.70,12
02,Baja California,004,Tijuana,0001,Tijuana,1064,083,16,0,*,0,14.80,1.50,4,6,2.67,0.42,6
02,Baja California,004,Tijuana,0001,Tijuana,1064,084,15,0,*,0,13.67,1.40,3,5,3,0.68,5
02,Baja California,004,Tijuana,0001,Tijuana,1064,085,28,0,0,*,12.88,1.27,8,9,3.11,0.51,8
02,Baja California,004,Tijuana,0001,Tijuana,1064,086,25,0,0,*,14.41,1.27,7,9,2.78,0.43,8
02,Baja California,004,Tijuana,0001,Tijuana,1064,087,44,0,0,*,14.32,1.41,21,12,4,0.55,10
02,Baja California,004,Tijuana,0001,Tijuana,1064,093,11,0,0,0,14.40,1,3,5,2.75,0.44,4
02,Baja California,004,Tijuana,0001,Tijuana,1064,094,23,0,0,*,14.43,1.46,12,8,2.88,0.51,8
02,Baja California,004,Tijuana,0001,Tijuana,1064,095,11,*,*,*,13.13,2,3,3,3.67,0.73,3
02,Baja California,004,Tijuana,0001,Tijuana,1064,096,27,0,*,0,15.74,1.17,13,9,3.38,0.64,8
02,Baja California,004,Tijuana,0001,Tijuana,1064,097,32,0,*,0,14.50,1.38,10,8,4,0.63,8
02,Baja California,004,Tijuana,0001,Tijuana,1064,098,54,*,*,*,13.07,1.52,24,18,3.38,0.69,16
02,Baja California,004,Tijuana,0001,Tijuana,1064,099,190,9,10,*,14.57,1.33,69,63,3.06,0.67,60
02,Baja California,004,Tijuana,0001,Tijuana,1064,100,0,0,0,0,0,0,0,0,0,0,0
02,Baja California,004,Tijuana,0001,Tijuana,1064,101,7,*,*,*,*,*,*,2,*,*,*
02,Baja California,004,Tijuana,0001,Tijuana,1064,102,0,0,0,0,0,0,0,0,0,0,0
02,Baja California,004,Tijuana,0001,Total AGEB urbana,1079,000,3827,248,270,25,9.63,1.66,2297,1276,3.29,1.17,420
02,Baja California,004,Tijuana,0001,Tijuana,1079,001,180,14,14,*,9.65,2,111,65,3.33,1.13,18
02,Baja California,004,Tijuana,0001,Tijuana,1079,002,5,*,*,*,*,*,*,2,*,*,*
02,Baja California,004,Tijuana,0001,Tijuana,1079,003,5,*,*,*,*,*,*,3,*,*,*
02,Baja California,004,Tijuana,0001,Tijuana,1079,004,22,*,*,0,10.68,1,13,7,3.14,1.05,3
02,Baja California,004,Tijuana,0001,Tijuana,1079,005,12,0,*,0,10.20,1.50,5,5,2.40,1,3
02,Baja California,004,Tijuana,0001,Tijuana,1079,006,15,0,0,0,10.83,1,9,7,2.50,1.15,4
02,Baja California,004,Tijuana,0001,Tijuana,1079,007,32,*,3,0,8.43,2,12,8,4,1.45,*
02,Baja California,004,Tijuana,0001,Tijuana,1079,008,80,6,5,0,10.43,1.67,34,20,4,1.54,11
02,Baja California,004,Tijuana,0001,Tijuana,1079,009,75,4,7,*,9.80,1.81,44,24,3.13,1.17,10
02,Baja California,004,Tijuana,0001,Tijuana,1079,010,81,5,7,3,10.50,1.46,49,29,3.12,1.08,11
02,Baja California,004,Tijuana,0001,Tijuana,1079,011,95,7,9,0,9.62,1.42,52,30,3.28,1.17,10
02,Baja California,004,Tijuana,0001,Tijuana,1079,012,55,3,3,0,9.78,1.11,35,26,2.75,1.10,5
02,Baja California,004,Tijuana,0001,Tijuana,1079,013,75,5,6,*,9.11,1.48,50,22,3.57,1.23,6
02,Baja California,004,Tijuana,0001,Tijuana,1079,014,45,*,4,0,11.30,1.13,28,19,2.65,0.98,6
02,Baja California,004,Tijuana,0001,Tijuana,1079,015,78,3,5,0,9.89,1.34,43,22,4.11,1.42,11
02,Baja California,004,Tijuana,0001,Tijuana,1079,016,49,5,4,0,11.23,1.63,24,19,3.06,1.04,7
02,Baja California,004,Tijuana,0001,Tijuana,1079,017,26,*,*,*,8.67,1.75,17,12,2.89,1,3
02,Baja California,004,Tijuana,0001,Tijuana,1079,018,50,*,5,*,8.94,1.56,32,17,3.13,1.35,7
02,Baja California,004,Tijuana,0001,Tijuana,1079,019,72,5,4,0,9.74,2.13,46,23,3.43,1.53,8
02,Baja California,004,Tijuana,0001,Tijuana,1079,020,62,*,4,*,9.54,1.67,32,22,3.26,1.44,11
02,Baja California,004,Tijuana,0001,Tijuana,1079,021,124,9,7,0,9.89,1.35,77,44,3.18,1.33,19
02,Baja California,004,Tijuana,0001,Tijuana,1079,022,140,9,8,0,9.29,1.59,84,46,3.33,1.56,16
02,Baja California,004,Tijuana,0001,Tijuana,1079,023,146,11,7,0,9.29,1.96,95,47,3.32,1.17,16
02,Baja California,004,Tijuana,0001,Tijuana,1079,024,140,13,9,*,9.83,1.35,79,49,3.18,1.28,21
02,Baja California,004,Tijuana,0001,Tijuana,1079,025,160,11,10,0,10.49,1.55,101,57,3.14,1.39,17
02,Baja California,004,Tijuana,0001,Tijuana,1079,026,17,*,*,0,11.54,1.40,14,6,2.83,1.06,3
02,Baja California,004,Tijuana,0001,Tijuana,1079,027,7,*,*,*,*,*,*,2,*,*,*
02,Baja California,004,Tijuana,0001,Tijuana,1079,028,249,17,27,3,8.84,2.27,174,78,3.41,1.14,21
02,Baja California,004,Tijuana,0001,Tijuana,1079,029,83,5,5,0,9.94,1.53,52,32,2.86,0.98,11
02,Baja California,004,Tijuana,0001,Tijuana,1079,030,207,15,19,0,9.41,1.97,119,56,3.83,1.24,15
02,Baja California,004,Tijuana,0001,Tijuana,1079,031,134,9,13,*,9.92,1.85,66,40,3.53,1.18,14
02,Baja California,004,Tijuana,0001,Tijuana,1079,032,132,5,8,*,9.63,1.39,77,40,3.30,1.13,10
02,Baja California,004,Tijuana,0001,Tijuana,1079,033,76,6,5,*,9.61,1.93,45,24,3.45,1.13,5
02,Baja California,004,Tijuana,0001,Tijuana,1079,034,241,17,12,*,9.67,1.78,171,76,3.26,1.10,31
02,Baja California,004,Tijuana,0001,Tijuana,1079,035,76,4,5,0,9.70,1.45,44,24,3.62,1.21,8
02,Baja California,004,Tijuana,0001,Tijuana,1079,036,0,0,0,0,0,0,0,0,0,0,0
02,Baja California,004,Tijuana,0001,Tijuana,1079,037,1,*,*,*,*,*,*,1,*,*,*
02,Baja California,004,Tijuana,0001,Tijuana,1079,038,0,0,0,0,0,0,0,0,0,0,0
02,Baja California,004,Tijuana,0001,Tijuana,1079,039,22,0,*,0,9.29,1.88,19,8,3.67,1.22,3
02,Baja California,004,Tijuana,0001,Tijuana,1079,040,139,13,6,3,9.51,1.53,65,48,3.02,0.97,11
02,Baja California,004,Tijuana,0001,Tijuana,1079,041,65,3,*,0,8.74,1.32,39,24,2.95,0.94,7
02,Baja California,004,Tijuana,0001,Tijuana,1079,042,0,0,0,0,0,0,0,0,0,0,0
02,Baja California,004,Tijuana,0001,Tijuana,1079,043,265,14,17,*,8.99,1.76,142,80,3.44,1.14,26
02,Baja California,004,Tijuana,0001,Tijuana,1079,044,54,6,7,0,10.21,1.45,21,16,4.15,1.38,6
02,Baja California,004,Tijuana,0001,Tijuana,1079,045,55,3,3,0,8.93,1.33,37,24,2.89,0.93,6
02,Baja California,004,Tijuana,0001,Tijuana,1079,046,180,9,10,0,9.57,1.66,128,72,3.05,1.02,17
02,Baja California,004,Tijuana,0001,Total AGEB urbana,1083,000,4135,146,149,447,10.41,2,1621,1388,3.23,0.80,713
02,Baja California,004,Tijuana,0001,Tijuana,1083,001,18,*,0,4,9.07,2.57,6,6,3.60,0.90,3
02,Baja California,004,Tijuana,0001,Tijuana,1083,002,103,5,5,9,10.54,2.09,35,34,3.55,0.86,17
02,Baja California,004,Tijuana,0001,Tijuana,1083,003,22,0,*,*,11.18,1.78,6,9,3.14,0.85,5
02,Baja California,004,Tijuana,0001,Tijuana,1083,005,339,13,13,30,9.93,2.02,159,119,3.20,0.96,42
02,Baja California,004,Tijuana,0001,Tijuana,1083,006,154,8,3,9,9.69,1.91,49,48,3.67,0.97,20
02,Baja California,004,Tijuana,0001,Tijuana,1083,019,74,0,3,8,12.22,2.19,34,27,3.22,0.75,15
02,Baja California,004,Tijuana,0001,Tijuana,1083,020,91,6,4,6,12.80,1.92,31,24,3.96,0.88,16
02,Baja California,004,Tijuana,0001,Tijuana,1083,021,55,*,0,7,11.35,1.57,19,20,3.67,0.65,11
02,Baja California,004,Tijuana,0001,Tijuana,1083,022,51,*,0,6,13.20,1.55,28,17,3,0.57,17
02,Baja California,004,Tijuana,0001,Tijuana,1083,023,39,*,0,8,12.15,2.67,17,15,3,0.64,11
02,Baja California,004,Tijuana,0001,Tijuana,1083,024,137,3,6,25,11.69,2.30,60,50,2.80,0.58,37
02,Baja California,004,Tijuana,0001,Tijuana,1083,025,71,3,*,5,11.17,1.86,35,25,3.23,0.88,13
02,Baja California,004,Tijuana,0001,Tijuana,1083,026,97,6,4,15,8.27,2.40,58,40,2.55,0.82,11
02,Baja California,004,Tijuana,0001,Tijuana,1083,027,37,3,0,7,8.66,2.88,14,10,4.11,1.06,4
02,Baja California,004,Tijuana,0001,Tijuana,1083,028,303,11,14,24,8.09,2.14,125,97,3.33,0.97,38
02,Baja California,004,Tijuana,0001,Tijuana,1083,031,342,11,12,46,8.34,1.94,125,104,3.39,0.89,40
02,Baja California,004,Tijuana,0001,Tijuana,1083,035,225,6,10,29,8.57,2.15,92,82,2.96,0.85,30
02,Baja California,004,Tijuana,0001,Tijuana,1083,037,76,4,3,7,11.68,1.75,28,24,3.30,0.67,17
02,Baja California,004,Tijuana,0001,Tijuana,1083,038,74,3,0,12,12.18,1.76,21,24,3.08,0.73,20
02,Baja California,004,Tijuana,0001,Tijuana,1083,039,68,*,4,11,12.02,2.64,22,24,3.24,0.72,13
02,Baja California,004,Tijuana,0001,Tijuana,1083,040,62,0,3,4,11.71,1.75,17,25,2.82,0.72,15
02,Baja California,004,Tijuana,0001,Tijuana,1083,041,74,*,*,6,13.11,1.80,27,24,3.22,0.69,19
02,Baja California,004,Tijuana,0001,Tijuana,1083,042,0,0,0,0,0,0,0,0,0,0,0
