ENTIDAD,NOM_ENT,MUN,NOM_MUN,LOC,NOM_LOC,AGEB,MZA,P_TOTAL,P_0A2,P_3A5,POB65_MAS,GRAPROES,PROM_HNV,VIVTOT,PRO_OCUP_C,PROM_OCUP,VPH_PC,PNACOE
02,Baja California,002,Mexicali,0001,Mexicali,4280,027,68,*,3,5,11.25,2.37,23,0.68,3.26,12,25
02,Baja California,002,Mexicali,0001,Mexicali,4280,028,43,*,*,4,13.04,1.80,12,0.81,4.25,6,5
02,Baja California,002,Mexicali,0001,Mexicali,4280,029,32,*,*,3,13,2.31,15,0.45,2.56,7,5
02,Baja California,002,Mexicali,0001,Mexicali,4280,030,66,*,0,12,10.65,2.28,21,0.67,3.32,13,15
02,Baja California,002,Mexicali,0001,Mexicali,4280,031,40,4,3,*,10.42,2.15,11,1.17,4.86,4,3
02,Baja California,002,Mexicali,0001,Mexicali,4280,032,67,0,*,11,12.62,1.85,28,0.63,2.76,11,20
02,Baja California,002,Mexicali,0001,Total AGEB urbana,4295,000,2681,67,93,238,11.06,2.08,903,0.72,3.34,435,690
02,Baja California,002,Mexicali,0001,Mexicali,4295,001,88,*,3,11,10.71,2.82,39,0.63,2.63,14,29
02,Baja California,002,Mexicali,0001,Mexicali,4295,002,69,*,*,7,10.42,1.43,32,0.64,2.74,11,13
02,Baja California,002,Mexicali,0001,Mexicali,4295,003,117,5,6,12,10.43,2.38,36,0.66,3.26,20,21
02,Baja California,002,Mexicali,0001,Mexicali,4295,004,115,*,*,14,8.18,2.28,28,0.91,4.24,10,24
02,Baja California,002,Mexicali,0001,Mexicali,4295,005,84,*,3,9,10.56,2.05,26,0.65,3.68,17,25
02,Baja California,002,Mexicali,0001,Mexicali,4295,006,107,*,3,14,10.04,2.71,32,0.75,3.50,17,41
02,Baja California,002,Mexicali,0001,Mexicali,4295,007,105,3,*,12,11.80,1.83,33,0.63,3.30,20,33
02,Baja California,002,Mexicali,0001,Mexicali,4295,008,80,*,*,9,10.27,1.78,27,0.74,3.22,15,21
02,Baja California,002,Mexicali,0001,Mexicali,4295,009,75,*,6,6,9.84,2.26,25,0.75,3.14,8,16
02,Baja California,002,Mexicali,0001,Mexicali,4295,010,83,*,0,9,7.91,2.36,31,0.67,2.74,11,24
02,Baja California,002,Mexicali,0001,Mexicali,4295,011,70,0,*,9,9.36,4.47,29,0.63,2.94,8,22
02,Baja California,002,Mexicali,0001,Mexicali,4295,012,119,5,12,10,9.90,1.84,36,0.71,3.52,18,27
02,Baja California,002,Mexicali,0001,Mexicali,4295,013,111,8,3,12,10.67,2.38,37,0.70,3.52,18,35
02,Baja California,002,Mexicali,0001,Mexicali,4295,014,81,*,*,6,11.31,1.81,32,0.73,3.57,11,18
02,Baja California,002,Mexicali,0001,Mexicali,4295,015,83,*,3,3,12.16,1.84,27,0.83,3.89,15,20
02,Baja California,002,Mexicali,0001,Mexicali,4295,016,135,3,3,14,8.52,2.16,35,0.82,3.94,16,43
02,Baja California,002,Mexicali,0001,Mexicali,4295,017,1,*,*,*,*,*,1,*,*,*,*
02,Baja California,002,Mexicali,0001,Mexicali,4295,018,92,4,*,8,8.77,1.86,28,0.78,3.41,16,22
02,Baja California,002,Mexicali,0001,Mexicali,4295,019,197,5,6,11,13.44,1.54,67,0.69,3.19,48,62
02,Baja California,002,Mexicali,0001,Mexicali,4295,020,33,*,*,*,12.54,1.72,12,0.72,3.30,7,11
02,Baja California,002,Mexicali,0001,Mexicali,4295,021,40,0,*,*,12.77,1.53,14,0.86,3.88,5,10
02,Baja California,002,Mexicali,0001,Mexicali,4295,022,36,0,*,*,13.25,1.90,13,0.84,3,7,10
02,Baja California,002,Mexicali,0001,Mexicali,4295,023,43,0,*,*,12.71,1.53,14,0.63,3.36,10,8
02,Baja California,002,Mexicali,0001,Mexicali,4295,024,39,0,*,*,12.36,2,14,0.68,3.75,6,9
02,Baja California,002,Mexicali,0001,Mexicali,4295,025,29,0,*,*,14.39,1.70,13,0.56,2.50,5,5
02,Baja California,002,Mexicali,0001,Mexicali,4295,026,51,*,3,*,14.59,1.44,14,0.74,3.82,11,12
02,Baja California,002,Mexicali,0001,Mexicali,4295,027,33,0,*,0,15.19,1.82,14,0.60,3,8,5
02,Baja California,002,Mexicali,0001,Mexicali,4295,028,36,*,*,0,12.66,1.63,14,0.77,3.67,7,11
02,Baja California,002,Mexicali,0001,Mexicali,4295,029,44,*,0,*,13.48,1.05,14,0.69,3.45,7,14
02,Baja California,002,Mexicali,0001,Mexicali,4295,030,40,*,0,*,13,2.27,14,0.64,3.09,10,4
02,Baja California,002,Mexicali,0001,Mexicali,4295,031,8,0,0,*,9.20,3.75,5,0.63,2.50,*,*
02,Baja California,002,Mexicali,0001,Mexicali,4295,032,35,*,*,*,9.18,2.08,13,0.71,3.20,5,9
02,Baja California,002,Mexicali,0001,Mexicali,4295,033,70,*,5,8,9.96,2.29,21,0.77,3.59,11,16
02,Baja California,002,Mexicali,0001,Mexicali,4295,034,66,*,5,8,7.13,2.33,23,0.78,3,3,14
02,Baja California,002,Mexicali,0001,Mexicali,4295,035,75,*,4,4,10.03,1.66,26,0.80,3.63,13,14
02,Baja California,002,Mexicali,0001,Mexicali,4295,036,98,*,*,10,10.31,2.38,35,0.63,3.17,16,22
02,Baja California,002,Mexicali,0001,Mexicali,4295,037,93,3,3,11,8.07,2.69,29,0.84,3.50,10,18
02,Baja California,002,Mexicali,0001,Total AGEB urbana,4308,000,3077,107,119,350,9.11,2.60,1057,0.82,3.48,365,897
02,Baja California,002,Mexicali,0001,Mexicali,4308,001,120,5,4,11,9.76,3.13,37,0.83,3.53,15,29
02,Baja California,002,Mexicali,0001,Mexicali,4308,002,135,5,3,15,8.67,2.48,46,0.77,3.25,17,42
02,Baja California,002,Mexicali,0001,Mexicali,4308,003,161,8,8,14,8.92,2.36,53,0.80,3.22,20,46
02,Baja California,002,Mexicali,0001,Mexicali,4308,004,158,7,9,24,9.27,2.54,47,1.06,3.79,15,43
02,Baja California,002,Mexicali,0001,Mexicali,4308,005,35,*,4,3,8.68,3.40,7,0.83,4,4,7
02,Baja California,002,Mexicali,0001,Mexicali,4308,006,38,*,*,7,7.75,3.94,19,1.03,3.45,*,9
02,Baja California,002,Mexicali,0001,Mexicali,4308,007,83,6,6,12,9.85,3.14,27,0.77,3.61,12,23
02,Baja California,002,Mexicali,0001,Mexicali,4308,008,102,*,*,13,10.31,2.51,46,0.77,3.58,16,24
02,Baja California,002,Mexicali,0001,Mexicali,4308,009,105,*,3,20,7.89,3.11,43,0.70,2.82,11,27
02,Baja California,002,Mexicali,0001,Mexicali,4308,010,146,6,5,11,8.80,2.38,46,0.97,4.24,15,41
02,Baja California,002,Mexicali,0001,Mexicali,4308,011,137,6,6,22,9.09,2.51,47,0.80,3.54,17,50
02,Baja California,002,Mexicali,0001,Mexicali,4308,012,99,*,*,12,8.05,2.42,42,0.70,3,9,29
02,Baja California,002,Mexicali,0001,Mexicali,4308,013,88,*,3,6,9.28,2.50,35,0.83,3.04,5,33
02,Baja California,002,Mexicali,0001,Mexicali,4308,014,47,3,3,3,10.15,2.21,15,0.92,3.36,9,10
02,Baja California,002,Mexicali,0001,Mexicali,4308,015,6,*,*,*,*,*,4,*,*,*,*
02,Baja California,002,Mexicali,0001,Mexicali,4308,016,62,3,*,5,11.09,2.14,19,0.83,3.88,7,15
02,Baja California,002,Mexicali,0001,Mexicali,4308,017,53,*,0,9,9.41,3.05,16,0.83,3.79,8,20
02,Baja California,002,Mexicali,0001,Mexicali,4308,018,16,0,0,*,10.54,1.13,5,1,4.33,3,5
02,Baja California,002,Mexicali,0001,Mexicali,4308,019,50,0,3,7,11.47,1.95,19,0.61,2.94,7,12
02,Baja California,002,Mexicali,0001,Mexicali,4308,020,128,5,5,5,10.38,1.87,40,0.91,3.79,19,35
02,Baja California,002,Mexicali,0001,Mexicali,4308,021,134,5,7,15,10.10,2.88,52,0.83,3.21,14,44
02,Baja California,002,Mexicali,0001,Mexicali,4308,022,132,6,4,10,8.49,2.84,48,0.72,3.26,14,31
02,Baja California,002,Mexicali,0001,Mexicali,4308,023,99,4,0,9,8.70,2.30,41,0.69,3,12,32
02,Baja California,002,Mexicali,0001,Mexicali,4308,024,92,*,0,19,7.11,2.60,28,0.88,3.54,8,34
02,Baja California,002,Mexicali,0001,Mexicali,4308,025,75,3,3,5,9.08,2.11,30,0.93,3.41,10,21
02,Baja California,002,Mexicali,0001,Mexicali,4308,026,77,4,4,5,9.44,2.21,25,0.95,3.85,12,20
02,Baja California,002,Mexicali,0001,Mexicali,4308,027,51,*,4,6,9.08,3.38,10,1.19,5.67,6,7
02,Baja California,002,Mexicali,0001,Mexicali,4308,028,16,0,0,*,8.79,2.50,5,1,4,*,3
02,Baja California,002,Mexicali,0001,Mexicali,4308,029,86,3,*,6,9.34,2.58,31,0.77,3.35,10,17
02,Baja California,002,Mexicali,0001,Mexicali,4308,030,57,*,3,4,10.41,2.26,17,0.98,4.80,5,11
02,Baja California,002,Mexicali,0001,Mexicali,4308,031,26,0,0,6,10,3.33,8,0.72,3.25,5,10
02,Baja California,002,Mexicali,0001,Mexicali,4308,032,41,*,4,*,7.74,2.21,12,1,3.73,3,12
02,Baja California,002,Mexicali,0001,Mexicali,4308,034,45,0,5,3,9.52,2,17,0.75,3.75,7,11
02,Baja California,002,Mexicali,0001,Mexicali,4308,035,58,*,0,8,9.70,2.64,24,0.64,2.90,11,18
02,Baja California,002,Mexicali,0001,Mexicali,4308,036,78,3,5,9,8.54,2.81,24,0.90,3.25,10,29
02,Baja California,002,Mexicali,0001,Mexicali,4308,037,125,4,5,19,6.74,3.31,39,0.76,3.57,9,66
02,Baja California,002,Mexicali,0001,Mexicali,4308,038,99,*,6,16,8.98,2.60,28,0.72,3.96,11,27
02,Baja California,002,Mexicali,0001,Mexicali,4308,039,17,*,*,*,11.46,3.25,5,0.85,4.25,4,3
02,Baja California,002,Mexicali,0001,Total AGEB urbana,4312,000,2127,64,68,141,11.58,1.95,729,0.75,3.41,410,547
02,Baja California,002,Mexicali,0001,Mexicali,4312,001,0,0,0,0,0,0,0,0,0,0,0
02,Baja California,002,Mexicali,0001,Mexicali,4312,002,0,0,0,0,0,0,0,0,0,0,0
02,Baja California,002,Mexicali,0001,Mexicali,4312,003,240,8,7,35,8.07,3.10,74,0.89,3.80,26,70
02,Baja California,002,Mexicali,0001,Mexicali,4312,004,139,4,3,*,12.50,1.63,45,0.85,3.66,31,35
02,Baja California,002,Mexicali,0001,Mexicali,4312,005,82,*,3,3,11.35,1.63,29,0.80,3.57,18,15
02,Baja California,002,Mexicali,0001,Mexicali,4312,006,0,0,0,0,0,0,0,0,0,0,0
02,Baja California,002,Mexicali,0001,Mexicali,4312,007,0,0,0,0,0,0,0,0,0,0,0
02,Baja California,002,Mexicali,0001,Mexicali,4312,008,0,0,0,0,0,0,0,0,0,0,0
02,Baja California,002,Mexicali,0001,Mexicali,4312,009,0,0,0,0,0,0,0,0,0,0,0
02,Baja California,002,Mexicali,0001,Mexicali,4312,010,0,0,0,0,0,0,0,0,0,0,0
02,Baja California,002,Mexicali,0001,Mexicali,4312,011,0,0,0,0,0,0,0,0,0,0,0
02,Baja California,002,Mexicali,0001,Mexicali,4312,012,0,0,0,0,0,0,0,0,0,0,0
02,Baja California,002,Mexicali,0001,Mexicali,4312,013,44,*,4,3,10.40,2.25,14,0.92,3.67,5,9
02,Baja California,002,Mexicali,0001,Mexicali,4312,014,60,*,*,3,12.70,1.66,16,0.83,3.75,11,10
02,Baja California,002,Mexicali,0001,Mexicali,4312,015,52,0,0,3,11.69,2,19,0.76,3.71,11,10
02,Baja California,002,Mexicali,0001,Mexicali,4312,016,0,0,0,0,0,0,0,0,0,0,0
02,Baja California,002,Mexicali,0001,Mexicali,4312,017,64,*,*,3,11.63,1.45,23,0.98,3.20,14,23
02,Baja California,002,Mexicali,0001,Mexicali,4312,018,0,0,0,0,0,0,0,0,0,0,0
02,Baja California,002,Mexicali,0001,Mexicali,4312,019,0,0,0,0,0,0,0,0,0,0,0
02,Baja California,002,Mexicali,0001,Mexicali,4312,020,0,0,0,0,0,0,0,0,0,0,0
02,Baja California,002,Mexicali,0001,Mexicali,4312,021,40,*,*,0,11.88,1.30,15,0.74,3.33,7,16
02,Baja California,002,Mexicali,0001,Mexicali,4312,022,43,0,*,0,13.51,2.19,16,0.60,2.87,10,7
02,Baja California,002,Mexicali,0001,Mexicali,4312,023,41,0,0,*,14.05,1.60,15,0.55,2.93,11,12
02,Baja California,002,Mexicali,0001,Mexicali,4312,024,46,0,3,*,13.12,1.71,16,0.74,3.91,11,11
02,Baja California,002,Mexicali,0001,Mexicali,4312,025,44,4,*,5,12.97,1.60,15,0.75,3.14,10,19
02,Baja California,002,Mexicali,0001,Mexicali,4312,026,33,*,3,3,10.08,3.54,16,0.62,2.36,7,18
02,Baja California,002,Mexicali,0001,Mexicali,4312,027,41,*,3,3,12.85,2.29,14,0.76,3.42,8,4
02,Baja California,002,Mexicali,0001,Mexicali,4312,028,20,*,0,*,13.88,1.18,7,0.61,3.33,4,*
02,Baja California,002,Mexicali,0001,Mexicali,4312,029,0,0,0,0,0,0,0,0,0,0,0
02,Baja California,002,Mexicali,0001,Mexicali,4312,030,0,0,0,0,0,0,0,0,0,0,0
02,Baja California,002,Mexicali,0001,Mexicali,4312,031,95,*,3,4,12,1.48,29,0.77,3.65,20,24
02,Baja California,002,Mexicali,0001,Mexicali,4312,032,120,4,7,11,11.20,1.93,51,0.73,3.16,27,29
02,Baja California,002,Mexicali,0001,Mexicali,4312,033,52,*,*,*,11.95,1.61,18,0.74,3.29,10,10
02,Baja California,002,Mexicali,0001,Mexicali,4312,034,61,3,*,*,12.60,1.40,16,0.87,4,9,12
02,Baja California,002,Mexicali,0001,Mexicali,4312,035,45,0,*,*,12.81,1.19,17,0.79,3.30,10,7
02,Baja California,002,Mexicali,0001,Mexicali,4312,036,52,*,*,0,12.71,1.76,16,0.96,4.30,9,10
02,Baja California,002,Mexicali,0001,Mexicali,4312,037,40,*,0,3,12.79,2,14,0.48,3.09,10,12
02,Baja California,002,Mexicali,0001,Mexicali,4312,038,77,5,3,*,11.98,1.75,25,0.86,3.78,14,13
02,Baja California,002,Mexicali,0001,Mexicali,4312,039,36,*,*,0,13.29,1.17,9,0.80,4,9,8
02,Baja California,002,Mexicali,0001,Mexicali,4312,040,69,3,*,7,9.16,3.37,18,0.87,4.60,8,19
02,Baja California,002,Mexicali,0001,Mexicali,4312,041,82,3,3,11,9.54,2.30,28,0.76,3.15,8,30
02,Baja California,002,Mexicali,0001,Mexicali,4312,042,105,3,7,11,11.48,2.33,32,0.83,3.50,16,28
02,Baja California,002,Mexicali,0001,Mexicali,4312,043,96,3,0,4,14.14,1.57,30,0.61,3.31,22,28
02,Baja California,002,Mexicali,0001,Mexicali,4312,044,16,0,0,*,8.20,2.83,6,0.62,2.67,*,5
02,Baja California,002,Mexicali,0001,Mexicali,4312,045,29,*,0,4,12.48,2.07,14,0.56,2.64,10,8
02,Baja California,002,Mexicali,0001,Mexicali,4312,046,33,0,*,3,11.10,1.50,18,0.58,2.54,9,7
02,Baja California,002,Mexicali,0001,Mexicali,4312,047,35,*,0,5,11.90,2,16,0.71,2.92,9,9
02,Baja California,002,Mexicali,0001,Mexicali,4312,048,50,*,*,*,13.53,1.25,22,0.52,2.50,17,16
02,Baja California,002,Mexicali,0001,Mexicali,4312,049,45,3,*,3,11.41,1.88,16,0.70,3.46,8,11
02,Baja California,002,Mexicali,0001,Mexicali,4312,050,0,0,0,0,0,0,0,0,0,0,0
02,Baja California,002,Mexicali,0001,Mexicali,4312,051,0,0,0,0,0,0,0,0,0,0,0
02,Baja California,002,Mexicali,0001,Total AGEB urbana,4327,000,2708,93,87,185,10.61,2.09,904,0.77,3.37,438,760
02,Baja California,002,Mexicali,0001,Mexicali,4327,001,72,6,*,*,12.20,1.26,26,0.72,3.14,15,24
02,Baja California,002,Mexicali,0001,Mexicali,4327,002,18,0,*,0,10.50,1.60,10,0.62,2.25,6,8
02,Baja California,002,Mexicali,0001,Mexicali,4327,003,29,0,0,3,9.27,2.67,10,0.60,3.22,4,8
02,Baja California,002,Mexicali,0001,Mexicali,4327,004,125,5,7,6,11.67,1.61,38,0.86,3.68,20,27
02,Baja California,002,Mexicali,0001,Mexicali,4327,005,111,5,3,8,12.39,1.94,36,0.74,3.36,27,32
02,Baja California,002,Mexicali,0001,Mexicali,4327,006,65,0,4,*,11.94,1.74,24,0.76,3.10,12,18
02,Baja California,002,Mexicali,0001,Mexicali,4327,007,81,4,*,5,12.43,1.78,32,0.73,2.79,18,29
02,Baja California,002,Mexicali,0001,Mexicali,4327,008,65,0,*,*,10.91,2.13,20,0.70,3.29,3,15
02,Baja California,002,Mexicali,0001,Mexicali,4327,009,0,0,0,0,0,0,0,0,0,0,0
02,Baja California,002,Mexicali,0001,Mexicali,4327,010,58,4,*,*,8.48,2.19,16,0.91,3.87,8,25
02,Baja California,002,Mexicali,0001,Mexicali,4327,011,85,*,*,10,12.17,2.10,35,0.63,2.93,24,27
02,Baja California,002,Mexicali,0001,Mexicali,4327,012,67,3,*,0,12.35,1.63,22,0.75,3.53,13,20
02,Baja California,002,Mexicali,0001,Mexicali,4327,013,72,*,7,*,12.76,1.94,32,0.63,2.88,17,25
02,Baja California,002,Mexicali,0001,Mexicali,4327,014,57,3,*,10,8.67,2.52,18,0.72,3.35,4,18
02,Baja California,002,Mexicali,0001,Mexicali,4327,015,66,*,*,9,8.89,2.71,22,0.69,3.14,10,28
02,Baja California,002,Mexicali,0001,Mexicali,4327,016,73,*,3,7,8.02,2.79,23,0.83,3.17,*,20
02,Baja California,002,Mexicali,0001,Mexicali,4327,017,40,0,4,0,9.03,2.33,14,0.77,3.33,5,14
02,Baja California,002,Mexicali,0001,Mexicali,4327,018,41,*,*,5,9.63,2.82,13,0.95,3.42,5,13
02,Baja California,002,Mexicali,0001,Mexicali,4327,019,54,0,*,7,10.13,2.14,18,0.75,3.18,9,17
02,Baja California,002,Mexicali,0001,Mexicali,4327,020,48,*,*,7,10.03,2.43,16,0.77,3.20,7,17
02,Baja California,002,Mexicali,0001,Mexicali,4327,021,55,6,*,4,10.39,2.33,18,0.75,3.44,7,12
02,Baja California,002,Mexicali,0001,Mexicali,4327,022,11,0,0,*,13.10,0.80,5,0.50,2.75,*,*
02,Baja California,002,Mexicali,0001,Mexicali,4327,023,33,*,*,*,12.04,2,12,0.77,3.30,9,7
02,Baja California,002,Mexicali,0001,Mexicali,4327,024,71,*,0,*,11.71,1.48,19,0.83,3.94,14,17
02,Baja California,002,Mexicali,0001,Mexicali,4327,025,0,0,0,0,0,0,0,0,0,0,0
02,Baja California,002,Mexicali,0001,Mexicali,4327,026,63,0,3,0,11.55,1.96,19,0.66,3.38,12,19
02,Baja California,002,Mexicali,0001,Mexicali,4327,027,80,3,3,4,11.62,2.03,28,0.70,3.33,18,19
02,Baja California,002,Mexicali,0001,Mexicali,4327,028,51,*,*,9,8.94,3.41,16,0.72,3.23,3,19
02,Baja California,002,Mexicali,0001,Mexicali,4327,029,100,3,*,9,8.78,1.79,26,1.04,4,7,40
02,Baja California,002,Mexicali,0001,Mexicali,4327,030,52,*,0,6,9.75,2.21,21,0.61,2.88,8,16
02,Baja California,002,Mexicali,0001,Mexicali,4327,031,38,*,*,6,8.56,2.90,14,0.68,3.20,6,18
02,Baja California,002,Mexicali,0001,Mexicali,4327,032,12,0,0,0,10.36,1.29,4,1.09,4,3,4
02,Baja California,002,Mexicali,0001,Mexicali,4327,033,36,*,*,0,11.23,1.67,12,1.13,4.50,3,6
02,Baja California,002,Mexicali,0001,Mexicali,4327,034,59,*,0,*,10.50,2,22,0.79,2.92,8,9
02,Baja California,002,Mexicali,0001,Mexicali,4327,035,83,*,*,0,12.08,1.58,24,0.91,4.21,11,10
02,Baja California,002,Mexicali,0001,Mexicali,4327,036,108,3,6,3,12.07,1.50,35,0.73,3.32,24,16
02,Baja California,002,Mexicali,0001,Mexicali,4327,037,46,*,*,*,12.61,1.62,16,0.74,3.83,11,7
02,Baja California,002,Mexicali,0001,Mexicali,4327,038,64,6,*,6,11.37,1.92,18,1.05,4.14,11,11
02,Baja California,002,Mexicali,0001,Mexicali,4327,039,105,7,4,6,11.48,1.57,33,0.83,3.75,21,19
02,Baja California,002,Mexicali,0001,Mexicali,4327,040,34,*,*,*,11.43,1.70,11,0.89,3.44,3,9
02,Baja California,002,Mexicali,0001,Mexicali,4327,041,93,*,*,13,8.08,3.13,35,0.74,3.32,13,32
02,Baja California,002,Mexicali,0001,Mexicali,4327,042,40,*,*,3,9.17,2.75,10,1.08,4.44,4,13
02,Baja California,002,Mexicali,0001,Mexicali,4327,043,15,0,0,0,12,2.50,4,0.79,3.75,3,4
02,Baja California,002,Mexicali,0001,Mexicali,4327,044,122,4,6,10,8.16,3.33,38,0.84,3.53,14,39
02,Baja California,002,Mexicali,0001,Mexicali,4327,045,40,*,*,4,8.21,2.95,12,0.87,4,5,6
02,Baja California,002,Mexicali,0001,Mexicali,4327,046,41,*,*,9,7.78,2.11,17,0.75,2.93,6,16
02,Baja California,002,Mexicali,0001,Mexicali,4327,047,29,*,*,*,10.46,1.83,10,0.80,2.86,3,6
02,Baja California,002,Mexicali,0001,Total AGEB urbana,4331,000,2133,90,86,156,8.63,2.51,659,0.87,3.59,235,721
02,Baja California,002,Mexicali,0001,Mexicali,4331,001,0,0,0,0,0,0,0,0,0,0,0
02,Baja California,002,Mexicali,0001,Mexicali,4331,002,76,4,7,*,10.33,1.90,25,0.94,3.45,10,26
02,Baja California,002,Mexicali,0001,Mexicali,4331,003,45,0,*,4,7.86,2.63,17,0.74,3,6,10
02,Baja California,002,Mexicali,0001,Mexicali,4331,004,50,*,*,7,10,2.58,15,0.75,3.62,7,16
02,Baja California,002,Mexicali,0001,Mexicali,4331,005,68,*,*,6,7.64,2.43,21,0.90,4.06,7,25
02,Baja California,002,Mexicali,0001,Mexicali,4331,006,50,*,3,*,8.42,2.65,16,0.83,3.57,4,21
02,Baja California,002,Mexicali,0001,Mexicali,4331,007,61,3,*,4,10.50,1.76,20,0.85,3.59,7,24
02,Baja California,002,Mexicali,0001,Mexicali,4331,008,45,*,3,5,9.42,2.30,19,0.73,3,7,13
02,Baja California,002,Mexicali,0001,Mexicali,4331,009,65,*,*,4,9.16,2.33,18,0.81,3.61,8,22
02,Baja California,002,Mexicali,0001,Mexicali,4331,010,87,*,*,5,7.68,2.28,26,0.88,3.38,8,29
02,Baja California,002,Mexicali,0001,Mexicali,4331,011,60,4,*,4,9.62,1.95,17,0.85,3.75,10,18
02,Baja California,002,Mexicali,0001,Mexicali,4331,012,33,*,0,3,8.41,2.86,14,0.87,3,3,19
02,Baja California,002,Mexicali,0001,Mexicali,4331,013,66,4,4,*,8.58,2.40,20,0.85,3.53,6,26
02,Baja California,002,Mexicali,0001,Mexicali,4331,014,41,*,*,*,8.19,2.91,15,0.95,3.73,6,16
02,Baja California,002,Mexicali,0001,Mexicali,4331,015,51,*,*,5,9.08,2.21,14,1,4,8,17
02,Baja California,002,Mexicali,0001,Mexicali,4331,016,59,5,*,6,8.64,2.40,19,0.83,3.69,6,23
02,Baja California,002,Mexicali,0001,Mexicali,4331,017,47,*,*,3,8.62,2.67,14,0.94,3.92,6,10
02,Baja California,002,Mexicali,0001,Mexicali,4331,018,29,*,0,5,8.19,5.17,10,0.66,3.63,4,12
02,Baja California,002,Mexicali,0001,Mexicali,4331,019,33,*,*,*,8,3.13,11,0.92,3.30,3,10
02,Baja California,002,Mexicali,0001,Mexicali,4331,020,33,*,0,0,9.86,2,9,0.75,3.75,5,7
02,Baja California,002,Mexicali,0001,Mexicali,4331,021,82,*,6,5,8.04,2.58,23,1,3.90,8,33
02,Baja California,002,Mexicali,0001,Mexicali,4331,022,109,6,3,12,7.04,2.98,27,1.06,4.36,7,41
02,Baja California,002,Mexicali,0001,Mexicali,4331,023,69,*,*,6,8.65,2.03,23,0.76,3.14,9,29
02,Baja California,002,Mexicali,0001,Mexicali,4331,024,60,*,*,3,8.85,3.09,18,0.87,3.53,8,24
02,Baja California,002,Mexicali,0001,Mexicali,4331,025,65,*,*,3,8.02,2.32,17,0.93,4.13,4,21
02,Baja California,002,Mexicali,0001,Mexicali,4331,026,60,*,3,5,8.09,3.13,19,0.74,3.16,10,15
02,Baja California,002,Mexicali,0001,Mexicali,4331,027,32,*,*,0,9.73,1.89,7,1.14,4.57,*,7
02,Baja California,002,Mexicali,0001,Mexicali,4331,028,37,*,*,3,8.43,2.21,12,0.82,3.44,*,15
02,Baja California,002,Mexicali,0001,Mexicali,4331,029,44,3,5,*,8.19,3.08,12,1,3.67,3,14
02,Baja California,002,Mexicali,0001,Mexicali,4331,030,77,8,4,4,8.75,2.55,20,0.99,3.85,8,13
02,Baja California,002,Mexicali,0001,Mexicali,4331,031,54,*,3,4,9,2.83,16,1.06,3.92,6,22
02,Baja California,002,Mexicali,0001,Mexicali,4331,032,4,*,*,*,*,*,3,*,*,*,*
02,Baja California,002,Mexicali,0001,Mexicali,4331,033,0,0,0,0,0,0,0,0,0,0,0
02,Baja California,002,Mexicali,0001,Mexicali,4331,034,17,0,0,*,12.88,0.82,5,1.06,4.25,*,14
02,Baja California,002,Mexicali,0001,Mexicali,4331,035,0,0,0,0,0,0,0,0,0,0,0
02,Baja California,002,Mexicali,0001,Mexicali,4331,036,254,12,14,21,8.18,2.71,80,0.85,3.43,22,86
02,Baja California,002,Mexicali,0001,Mexicali,4331,037,18,*,0,*,9.14,2,9,0.64,3,4,3
02,Baja California,002,Mexicali,0001,Mexicali,4331,038,25,*,0,5,8.13,3.20,9,0.71,2.75,5,8
02,Baja California,002,Mexicali,0001,Mexicali,4331,039,26,*,*,*,10.39,1.75,8,0.74,3.71,4,6
02,Baja California,002,Mexicali,0001,Mexicali,4331,040,19,*,0,3,7.73,2.88,9,0.86,3.17,*,9
02,Baja California,002,Mexicali,0001,Mexicali,4331,041,38,3,3,3,8.17,3.64,11,0.83,3.45,3,5
02,Baja California,002,Mexicali,0001,Mexicali,4331,042,44,*,0,5,9.09,1.40,11,0.86,4,6,11
02,Baja California,002,Mexicali,0001,Total AGEB urbana,4346,000,1948,81,84,140,8.49,2.30,612,0.95,3.54,207,484
02,Baja California,002,Mexicali,0001,Mexicali,4346,001,64,*,0,*,9.64,1.19,27,0.75,2.67,10,18
02,Baja California,002,Mexicali,0001,Mexicali,4346,002,46,*,3,4,9.06,2.06,12,0.94,3.83,5,11
02,Baja California,002,Mexicali,0001,Mexicali,4346,003,39,*,3,3,8,3.06,16,0.81,3,5,14
02,Baja California,002,Mexicali,0001,Mexicali,4346,004,26,*,0,0,8.50,2,11,0.68,2.36,3,6
02,Baja California,002,Mexicali,0001,Mexicali,4346,005,40,*,*,3,8.57,2.27,14,1,3.64,5,13
02,Baja California,002,Mexicali,0001,Mexicali,4346,006,22,0,0,0,9,2.44,5,1.16,4.40,0,5
02,Baja California,002,Mexicali,0001,Mexicali,4346,007,49,*,5,3,9.62,1.95,11,1.44,4.45,5,16
02,Baja California,002,Mexicali,0001,Mexicali,4346,008,46,5,3,*,8.63,2.79,10,1.21,4.60,3,10
02,Baja California,002,Mexicali,0001,Mexicali,4346,009,29,0,*,4,8.23,2,11,0.63,2.90,3,5
02,Baja California,002,Mexicali,0001,Mexicali,4346,010,23,0,*,*,10.75,2.56,10,0.92,3.83,4,4
02,Baja California,002,Mexicali,0001,Mexicali,4346,011,36,*,*,3,7.50,2.17,12,0.87,3.30,4,14
02,Baja California,002,Mexicali,0001,Mexicali,4346,012,55,3,0,4,9.36,3.05,21,0.71,2.62,10,20
