,index,NOM_MUN,LOC,NOM_LOC,AGEB,MZA,P_TOTAL,P_0A2,P_3A5,POB65_MAS,GRAPROES,PROM_HNV,VIVTOT,PRO_OCUP_C,PROM_OCUP,VPH_PC,OTRAENT
5054,5235,Ensenada,1,Ensenada,9778,10,19.0,0.0,0.0,0.0,11.0,1.88,6.0,0.61,3.17,3.0,5.0
5055,5236,Ensenada,1,Ensenada,9778,11,15.0,0.0,0.0,0.0,9.64,2.2,6.0,0.75,3.0,3.0,10.0
5056,5237,Ensenada,1,Ensenada,9778,12,30.0,0.0,0.0,0.0,11.47,2.0,6.0,0.97,5.0,5.0,11.0
5057,5238,Ensenada,1,Ensenada,9778,13,25.0,0.0,0.0,0.0,10.5,2.38,6.0,1.14,5.0,3.0,8.0
5058,5239,Ensenada,1,Ensenada,9778,14,63.0,0.0,5.0,3.0,9.19,1.91,17.0,0.86,4.2,8.0,26.0
5059,5240,Ensenada,1,Ensenada,9778,15,10.0,0.0,0.0,0.0,15.5,1.0,6.0,0.63,2.5,8.0,26.0
5060,5241,Ensenada,1,Ensenada,9778,16,27.0,0.0,0.0,0.0,9.53,1.42,6.0,1.0,4.5,8.0,11.0
5061,5242,Ensenada,1,Ensenada,9778,17,18.0,0.0,3.0,0.0,10.15,2.75,6.0,1.0,4.5,3.0,3.0
5062,5243,Ensenada,1,Ensenada,9778,18,16.0,0.0,3.0,0.0,10.75,1.71,6.0,0.8,3.2,3.0,6.0
5063,5244,Ensenada,1,Ensenada,9778,19,13.0,0.0,0.0,0.0,8.22,2.13,6.0,1.08,4.33,3.0,6.0
5064,5245,Ensenada,1,Ensenada,9778,20,27.0,0.0,0.0,0.0,11.09,2.38,6.0,0.96,4.5,4.0,9.0
5065,5246,Ensenada,1,Ensenada,9778,21,15.0,0.0,0.0,0.0,12.25,1.33,6.0,0.79,3.75,3.0,4.0
5066,5247,Ensenada,1,Ensenada,9778,22,22.0,0.0,0.0,0.0,9.64,3.8,6.0,1.19,4.75,3.0,4.0
5067,5248,Ensenada,1,Ensenada,9778,23,27.0,0.0,0.0,0.0,11.48,1.77,12.0,0.54,2.7,7.0,8.0
5068,5249,Ensenada,1,Ensenada,9778,24,9.0,0.0,0.0,0.0,10.0,0.67,6.0,0.56,2.25,7.0,8.0
5069,5250,Ensenada,1,Ensenada,9778,25,60.0,4.0,0.0,3.0,9.6,2.4,18.0,0.77,3.75,9.0,26.0
5070,5251,Ensenada,1,Ensenada,9778,26,16.0,4.0,0.0,0.0,9.46,1.43,6.0,0.73,3.2,9.0,7.0
5071,5252,Ensenada,1,Ensenada,9778,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5072,5253,Ensenada,1,Ensenada,9778,28,26.0,0.0,0.0,0.0,10.45,1.93,12.0,0.74,3.71,5.0,10.0
5073,5255,Ensenada,1,Ensenada,9797,1,18.0,0.0,0.0,3.0,7.17,1.38,6.0,0.82,3.0,5.0,11.0
5074,5256,Ensenada,1,Ensenada,9797,2,24.0,0.0,0.0,0.0,8.75,1.13,9.0,1.14,3.43,3.0,10.0
5075,5258,Ensenada,1,Ensenada,980A,1,42.0,0.0,5.0,0.0,12.91,1.18,20.0,0.72,3.82,11.0,15.0
5076,5259,Ensenada,1,Ensenada,980A,2,12.0,0.0,0.0,0.0,14.13,1.0,6.0,0.48,2.4,5.0,15.0
5077,5260,Ensenada,1,Ensenada,980A,3,48.0,0.0,3.0,0.0,12.61,1.3,16.0,0.91,4.8,8.0,29.0
5078,5261,Ensenada,1,Ensenada,980A,4,28.0,0.0,3.0,0.0,12.5,2.0,8.0,0.74,4.0,6.0,13.0
5079,5262,Ensenada,1,Ensenada,980A,5,54.0,0.0,4.0,0.0,12.12,1.43,23.0,0.76,3.6,14.0,13.0
5080,5263,Ensenada,1,Ensenada,980A,6,23.0,0.0,4.0,0.0,12.21,1.3,7.0,0.77,3.29,4.0,10.0
5081,5264,Ensenada,1,Ensenada,980A,7,6.0,0.0,0.0,0.0,12.75,1.0,4.0,0.3,1.5,4.0,5.0
5082,5265,Ensenada,1,Ensenada,980A,9,11.0,0.0,0.0,0.0,13.43,1.8,4.0,0.58,3.67,4.0,6.0
5083,5266,Ensenada,1,Ensenada,980A,10,131.0,5.0,12.0,0.0,12.77,1.55,60.0,0.64,3.2,35.0,48.0
5084,5267,Ensenada,1,Ensenada,980A,11,43.0,5.0,3.0,0.0,13.59,1.36,34.0,0.53,2.26,13.0,19.0
5085,5268,Ensenada,1,Ensenada,980A,12,30.0,5.0,3.0,0.0,13.58,2.0,14.0,0.71,3.33,8.0,10.0
5086,5269,Ensenada,1,Ensenada,980A,13,110.0,8.0,8.0,4.0,11.93,1.28,46.0,0.67,3.44,26.0,41.0
5087,5270,Ensenada,1,Ensenada,980A,14,8.0,0.0,0.0,0.0,11.5,2.0,3.0,0.53,2.67,26.0,41.0
5088,5271,Ensenada,1,Ensenada,980A,15,28.0,0.0,0.0,0.0,11.9,1.9,11.0,0.74,4.67,5.0,11.0
5089,5272,Ensenada,1,Ensenada,980A,16,6.0,0.0,0.0,0.0,11.9,1.9,3.0,0.74,4.67,5.0,11.0
5090,5274,Ensenada,1,Ensenada,9814,1,18.0,0.0,0.0,0.0,12.46,1.17,11.0,0.56,2.57,3.0,6.0
5091,5275,Ensenada,1,Ensenada,9814,2,19.0,0.0,0.0,0.0,9.23,1.63,15.0,0.83,3.17,3.0,6.0
5092,5276,Ensenada,1,Ensenada,9814,3,40.0,0.0,3.0,0.0,11.32,1.83,20.0,0.73,3.08,8.0,21.0
5093,5277,Ensenada,1,Ensenada,9814,4,45.0,3.0,3.0,0.0,10.63,1.05,26.0,0.7,2.81,7.0,17.0
5094,5278,Ensenada,1,Ensenada,9814,5,104.0,5.0,8.0,0.0,10.28,2.0,50.0,0.85,3.15,12.0,53.0
5095,5279,Ensenada,1,Ensenada,9814,6,60.0,6.0,7.0,0.0,9.29,1.82,30.0,0.79,3.33,6.0,20.0
5096,5280,Ensenada,1,Ensenada,9814,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5097,5281,Ensenada,1,Ensenada,9814,8,89.0,6.0,9.0,0.0,9.93,1.71,30.0,0.81,3.42,9.0,29.0
5098,5282,Ensenada,1,Ensenada,9814,9,110.0,4.0,11.0,0.0,9.96,1.61,40.0,0.78,3.24,14.0,41.0
5099,5283,Ensenada,1,Ensenada,9814,10,74.0,4.0,8.0,0.0,10.4,1.42,31.0,0.86,3.52,12.0,22.0
5100,5284,Ensenada,1,Ensenada,9814,11,112.0,5.0,7.0,4.0,10.24,1.89,51.0,0.73,2.95,18.0,48.0
5101,5285,Ensenada,1,Ensenada,9814,12,112.0,8.0,8.0,4.0,11.12,1.77,60.0,0.67,3.11,21.0,54.0
5102,5286,Ensenada,1,Ensenada,9814,13,65.0,3.0,6.0,0.0,11.55,1.63,38.0,0.66,3.1,11.0,21.0
5103,5287,Ensenada,1,Ensenada,9814,14,60.0,5.0,4.0,0.0,11.13,1.62,25.0,0.77,3.75,9.0,37.0
5104,5288,Ensenada,1,Ensenada,9814,15,20.0,3.0,0.0,0.0,10.71,1.78,14.0,0.74,3.33,3.0,10.0
5105,5289,Ensenada,1,Ensenada,9814,16,29.0,3.0,0.0,0.0,9.53,1.82,15.0,0.81,3.63,3.0,6.0
5106,5290,Ensenada,1,Ensenada,9814,17,9.0,0.0,0.0,0.0,13.17,1.33,10.0,0.64,3.0,3.0,4.0
5107,5291,Ensenada,1,Ensenada,9814,18,4.0,0.0,0.0,0.0,13.17,1.33,4.0,0.64,3.0,3.0,4.0
5108,5292,Ensenada,1,Ensenada,9814,19,89.0,4.0,6.0,3.0,10.02,1.82,35.0,0.82,3.42,14.0,44.0
5109,5293,Ensenada,1,Ensenada,9814,20,164.0,14.0,18.0,0.0,9.44,1.81,51.0,1.12,3.73,13.0,62.0
5110,5294,Ensenada,1,Ensenada,9814,21,73.0,14.0,8.0,3.0,10.92,1.61,35.0,0.78,3.17,8.0,25.0
5111,5295,Ensenada,1,Ensenada,9814,22,13.0,0.0,8.0,0.0,8.71,2.5,4.0,0.93,3.25,8.0,4.0
5112,5296,Ensenada,1,Ensenada,9814,23,100.0,10.0,5.0,0.0,10.7,1.75,34.0,0.87,3.33,13.0,38.0
5113,5297,Ensenada,1,Ensenada,9814,24,126.0,13.0,14.0,0.0,8.98,2.05,42.0,1.07,3.32,11.0,55.0
